ID,word,nugget,argument
6291,allows,O,B-Software
6291,remote,O,I-Software
6297,after,O,B-Person
6297,vulnerability,O,I-Person
6297,https://thebreakingnewsheadlines.com/blog/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/ÃÂ Ã¢ÂÂ¦pic.twitter.com/yBrdp9ci5r,O,B-Vulnerability
6298,was,B-DiscoverVulnerability,O
6298,fully,O,I-System
6298,exploited,B-DiscoverVulnerability,O
6298,found,B-DiscoverVulnerability,O
6298,the,O,B-Vulnerability
6298,site,O,I-Vulnerability
6304,after,O,B-Person
6304,vulnerability,O,I-Person
6304,https://www.zdnet.com/article/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/#ftag=RSSbaffb68ÃÂ Ã¢ÂÂ¦pic.twitter.com/dCXfajrH5W,O,B-Vulnerability
6305,expert,O,I-System
6305,arrested,B-DiscoverVulnerability,O
6305,after,O,B-Person
6305,demoing,O,I-Person
6305,vulnerability,O,I-Person
6305,:,O,B-Vulnerability
6305,him,O,I-Software
6305,of,O,I-Capabilities
6305,over,O,I-Capabilities
6305,"235,000",O,I-Capabilities
6305,Bulgarian,O,B-Data
6306,I,O,B-Number
6306,can,O,B-Person
6306,tell,O,I-Person
6309,arrested,B-DiscoverVulnerability,O
6309,after,O,B-Person
6310,WHITEPAPER,O,I-System
6312,after,O,B-Person
6312,vulnerability,O,I-Person
6312,https://www.digitalmunition.me/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/ÃÂ Ã¢ÂÂ¦pic.twitter.com/r06QDqBDDH,O,B-Vulnerability
6313,Banks,O,I-System
6315,after,O,B-Person
6316,Bulgarian,O,I-Software
6316,after,O,B-Person
6316,vulnerability,O,I-Person
6316,https://www.zdnet.com/article/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/#ftag=RSSbaffb68ÃÂ Ã¢ÂÂ¦,O,B-Vulnerability
6317,vulnerability,O,I-System
6320,arrested,B-DiscoverVulnerability,O
6320,and,O,B-Person
6320,jailed,O,I-Person
6320,after,O,I-Person
6320,used,O,B-Software
6320,the,O,I-System
6320,to,O,B-Person
6320,download,O,B-Capabilities
6320,the,O,I-Capabilities
6320,data,O,I-Capabilities
6320,"235,000",O,B-Data
6320,Bulgarians,O,B-Data
6320,a,O,B-Number
6320,video,O,B-Person
6322,Ã¢ÂÂ,O,I-System
6322,being,B-DiscoverVulnerability,O
6322,exploited,I-DiscoverVulnerability,O
6354,management,O,B-Vulnerability
6363,is,O,B-Vulnerability
6363,a,O,I-Vulnerability
6363,double-free,O,I-Vulnerability
6363,issue,O,I-Vulnerability
6363,in,I-DiscoverVulnerability,O
6363,"""",O,I-Vulnerability
6369,vulnerability,O,B-CVE
6369,drivers_syno_import_user.php,O,I-Vulnerability
6369,in,O,I-Vulnerability
6369,Synology,O,I-Vulnerability
6369,allows,O,B-Software
6369,remote,O,I-Software
6370,XSS,O,B-CVE
6370,allows,O,B-Software
6370,remote,O,I-Software
6371,XSS,O,B-CVE
6372,vulnerability,O,B-CVE
6373,XSS,O,B-CVE
6373,Calendar,O,B-Software
6373,before,O,I-Software
6373,allows,O,B-Software
6373,remote,O,I-Software
6374,vulnerability,O,B-CVE
6374,6.8.11-3489,O,B-Software
6374,and,O,I-Software
6375,in,O,B-CVE
6375,synophoto_csPhotoDB.php,O,B-Vulnerability
6375,in,O,I-Vulnerability
6375,Synology,O,I-Vulnerability
6375,6.8.11-3489,O,B-Software
6375,and,O,I-Software
6375,allows,O,I-Version
6379,vulnerability,O,B-CVE
6379,in,O,B-Vulnerability
6379,drivers_syno_import_user.php,O,I-Vulnerability
6379,in,O,I-Vulnerability
6379,Synology,O,I-Vulnerability
6379,allows,O,B-Software
6379,remote,O,I-Software
6380,XSS,O,B-CVE
6380,),O,B-Vulnerability
6380,in,O,I-Vulnerability
6380,before,O,B-Software
6380,allows,O,B-Software
6380,remote,O,I-Software
6381,XSS,O,B-CVE
6381,),O,B-Vulnerability
6381,in,O,I-Vulnerability
6381,SYNO.NoteStation.Shard,O,I-Vulnerability
6381,2.5.3-0863,O,B-Software
6382,vulnerability,O,B-CVE
6382,Synology,O,I-Vulnerability
6383,XSS,O,B-CVE
6383,in,O,I-Vulnerability
6383,Calendar,O,B-Software
6383,before,O,I-Software
6383,allows,O,B-Software
6383,remote,O,I-Software
6384,vulnerability,O,B-CVE
6384,Synology,O,I-Vulnerability
6384,6.8.11-3489,O,B-Software
6384,and,O,I-Software
6385,in,O,B-CVE
6385,synophoto_csPhotoDB.php,O,B-Vulnerability
6385,in,O,I-Vulnerability
6385,Synology,O,I-Vulnerability
6385,6.8.11-3489,O,B-Software
6385,and,O,I-Software
6385,before,O,I-Software
6385,allows,O,I-Version
6388,vulnerability,O,B-CVE
6388,in,O,B-Vulnerability
6388,drivers_syno_import_user.php,O,I-Vulnerability
6388,in,O,I-Vulnerability
6388,Synology,O,I-Vulnerability
6388,allows,O,B-Software
6388,remote,O,I-Software
6389,XSS,O,B-CVE
6389,),O,B-Vulnerability
6389,in,O,I-Vulnerability
6389,before,O,B-Software
6389,allows,O,B-Software
6389,remote,O,I-Software
6390,XSS,O,B-CVE
6390,),O,B-Vulnerability
6390,in,O,I-Vulnerability
6390,SYNO.NoteStation.Shard,O,I-Vulnerability
6390,2.5.3-0863,O,B-Software
6391,vulnerability,O,B-CVE
6391,Synology,O,I-Vulnerability
6392,XSS,O,B-CVE
6392,in,O,I-Vulnerability
6392,Calendar,O,B-Software
6392,before,O,I-Software
6392,allows,O,B-Software
6392,remote,O,I-Software
6393,vulnerability,O,B-CVE
6393,Synology,O,I-Vulnerability
6393,6.8.11-3489,O,B-Software
6393,and,O,I-Software
6394,in,O,B-CVE
6394,synophoto_csPhotoDB.php,O,B-Vulnerability
6394,in,O,I-Vulnerability
6394,Synology,O,I-Vulnerability
6394,6.8.11-3489,O,B-Software
6394,and,O,I-Software
6394,before,O,I-Software
6394,allows,O,I-Version
6400,vulnerability,O,I-Organization
6405,.,O,B-Vulnerability
6408,is,B-DiscoverVulnerability,O
6408,vulnerable,I-DiscoverVulnerability,O
6412,expose,B-DiscoverVulnerability,O
6412,of,O,B-Person
6412,elliptic,O,I-Person
6412,the,O,I-System
6413,expose,B-DiscoverVulnerability,O
6413,of,O,B-Person
6413,elliptic,O,I-Person
6413,the,O,I-System
6414,solves,B-PatchVulnerability,O
6414,vulnerability,O,I-Patch
6414,one,O,B-Vulnerability
6414,errata,O,I-Vulnerability
6415,fixes,B-PatchVulnerability,O
6415,one,O,B-Patch
6415,vulnerability,O,I-Patch
6415,now,I-PatchVulnerability,O
6415,available,I-PatchVulnerability,B-Vulnerability
6415,.,O,I-Vulnerability
6427,found,B-DiscoverVulnerability,O
6427,in,O,B-Person
6432,Ã¢ÂÂ,O,B-System
6438,has,B-DiscoverVulnerability,O
6438,for,O,B-Person
6438,about,O,B-Vulnerability
6438,9,O,I-Vulnerability
6438,days,O,B-CVE
6439,really,O,I-Time
6439,enjoyed,O,I-Time
6451,be,B-DiscoverVulnerability,O
6456,8.5.3,O,B-CVE
6457,I,O,I-Vulnerability
6457,framed,O,I-Vulnerability
6457,it,O,I-Vulnerability
6460,8.5.3,O,B-CVE
6460,has,B-DiscoverVulnerability,O
6460,an,O,I-Device
6460,exposure,O,B-Version
6461,#loving,O,I-Vulnerability
6461,#lovingrelationships,O,I-Vulnerability
6461,#love,O,I-Vulnerability
6462,8.5.3,O,B-CVE
6462,has,B-DiscoverVulnerability,O
6462,an,O,I-Device
6462,exposure,O,B-Version
6463,Let,O,I-Vulnerability
6463,'s,O,I-Vulnerability
6463,connect,O,I-Vulnerability
6465,be,I-PatchVulnerability,O
6465,addressed,I-PatchVulnerability,B-Vulnerability
6465,to,O,I-Vulnerability
6478,=,O,I-System
6478,Courage,O,I-System
6524,(,O,B-Vulnerability
6524,CVE-2015-1947,O,I-Vulnerability
6525,Also,O,B-CVE
6534,website,O,I-Vulnerability
6534,just,O,I-Vulnerability
6534,icing,O,B-Website
6534,on,O,I-Website
6538,patches,B-PatchVulnerability,O
6538,SPSS,O,B-Organization
6538,software,O,I-Vulnerability
6538,SC,O,B-System
6538,Magazine,O,I-Software
6538,http://dlvr.it/D8YkLYÃÂ ,O,I-Software
6540,Accept,O,I-Software
6544,has,B-DiscoverVulnerability,O
6544,been,I-DiscoverVulnerability,O
6544,discovered,I-DiscoverVulnerability,B-Vulnerability
6544,in,O,I-Vulnerability
6544,network,O,B-System
6544,-,O,I-System
6544,http://ow.ly/U9QXOÃÂ pic.twitter.com/5hQvA91eB3,O,I-System
6545,Great,O,I-System
6545,Expectations,O,I-System
6548,patches,B-PatchVulnerability,O
6548,SPSS,O,B-Organization
6548,Statistics,O,I-Vulnerability
6548,software,O,I-Vulnerability
6548,IBM,O,B-Software
6548,'s,O,I-Software
6548,bulletin,B-DiscoverVulnerability,I-Software
6548,reported,I-DiscoverVulnerability,O
6548,the,O,B-Organization
6548,...,O,B-Vulnerability
6548,http://varx.a.boysofts.com/1WTnÃÂ ,O,I-Vulnerability
6549,Vulnerability,O,B-CVE
6552,patches,B-PatchVulnerability,O
6552,SPSS,O,B-Organization
6552,Statistics,O,I-Vulnerability
6552,software,O,I-Vulnerability
6552,IBM,O,B-Software
6552,'s,O,I-Software
6552,bulletin,B-DiscoverVulnerability,I-Software
6552,reported,I-DiscoverVulnerability,O
6552,the,O,B-Organization
6552,...,O,B-Vulnerability
6552,http://bit.ly/1kwX6AGÃÂ ,O,I-Vulnerability
6553,I,O,B-CVE
6556,reporting,B-DiscoverVulnerability,O
6563,patches,B-PatchVulnerability,O
6563,SPSS,O,B-Organization
6563,software,O,I-Vulnerability
6563,SC,O,B-System
6563,Magazine,O,I-Software
6563,http://dlvr.it/D8XnRjÃÂ ,O,I-Software
6568,patches,B-PatchVulnerability,O
6568,SPSS,O,B-Organization
6568,software,O,I-Vulnerability
6568,SC,O,B-System
6568,Magazine,O,I-Software
6568,http://dlvr.it/D8XmlrÃÂ ,O,I-Software
6569,patches,O,I-Software
6569,software,O,I-Vulnerability
6569,http://fb.me/4P7CS6i6CÃÂ ,O,B-System
6570,@albericie,O,I-System
6570,@BreakfastNews,O,I-Software
6573,http://ow.ly/WuNYKÃÂ ,O,I-Vulnerability
6579,reveal,B-DiscoverVulnerability,O
6579,dangerous,O,B-Person
6579,software,O,I-Person
6580,patches,B-PatchVulnerability,O
6580,SPSS,O,B-Organization
6580,software,O,I-Vulnerability
6580,IBM,O,B-System
6580,said,B-DiscoverVulnerability,I-Software
6580,a,O,I-Software
6580,error,O,B-Organization
6582,software,O,I-Vulnerability
6583,FACT,O,B-System
6583,:,O,I-System
6583,15,O,I-System
6586,announced,B-DiscoverVulnerability,O
6586,http://bit.ly/1R1VTAhÃÂ ,O,I-System
6590,chart,O,B-System
6592,is,B-DiscoverVulnerability,O
6592,discovered,I-DiscoverVulnerability,I-Vulnerability
6592,patching,I-PatchVulnerability,O
6593,was,O,B-Organization
6595,patches,B-PatchVulnerability,O
6595,SPSS,O,B-Organization
6595,software,O,I-Vulnerability
6595,via,O,B-System
6595,@scmagazine,O,I-Software
6596,World,O,I-Software
6597,that,O,B-Person
6597,was,B-PatchVulnerability,O
6597,released,I-PatchVulnerability,O
6597,address,B-PatchVulnerability,O
6597,.,O,B-Vulnerability
6599,SPSS,O,B-Organization
6599,software,O,I-Vulnerability
6599,SC,O,B-System
6599,Magazine,O,I-System
6599,",",O,I-Software
6603,patches,B-PatchVulnerability,O
6603,SPSS,O,B-Organization
6603,software,O,I-Vulnerability
6603,http://sshelf.com/9o5ÃÂ ,O,B-System
6604,IBM,O,I-System
6604,patches,B-PatchVulnerability,I-Software
6604,SPSS,O,B-Organization
6604,software,O,I-Vulnerability
6604,https://securityshelf.com/2015/12/31/ibm-patches-vulnerability-in-spss-statistics-software/ÃÂ Ã¢ÂÂ¦,O,B-System
6605,@yugular_mp,O,I-Software
6605,I,O,I-Software
6609,patches,B-PatchVulnerability,O
6609,SPSS,O,B-Organization
6609,software,O,I-Vulnerability
6610,@heartRN13,O,B-System
6610,I,O,I-Software
6610,mean,O,I-Software
6612,software,O,I-Vulnerability
6612,http://ow.ly/Wv59ZÃÂ ,O,B-Software
6612,#vulnerabilities,O,I-Software
6613,#IBM,O,I-Software
6617,patches,B-PatchVulnerability,O
6617,SPSS,O,B-Organization
6617,software,O,I-Vulnerability
6617,December,O,B-System
6617,31,O,I-Software
6617,",",O,I-Software
6617,at,O,B-Time
6617,08:00,O,I-Time
6618,patches,B-PatchVulnerability,O
6618,SPSS,O,B-Organization
6618,software,O,I-Vulnerability
6618,#ICYMI,O,B-System
6618,#infosec,O,I-Software
6619,IBM,O,I-Software
6619,patches,B-PatchVulnerability,O
6619,SPSS,O,B-Organization
6619,software,O,I-Vulnerability
6620,Vulnerability,O,B-System
6620,rate,O,I-System
6620,98/100,O,I-System
6622,patches,B-PatchVulnerability,O
6622,SPSS,O,B-Organization
6622,software,O,I-Vulnerability
6622,#infoSec,O,B-System
6622,#itsec,O,I-Software
6623,IBM,O,I-Software
6623,patches,B-PatchVulnerability,O
6623,SPSS,O,B-Organization
6623,...,O,I-Vulnerability
6623,via,O,B-System
6623,@myakzan,O,I-System
6672,Ã¢ÂÂ¦,O,I-Vulnerability
6673,Ã¢ÂÂ¦,O,I-Vulnerability
6678,reveal,B-DiscoverVulnerability,O
6679,2015,O,I-Vulnerability
6683,Analysis,O,B-CVE
6688,USGS,O,I-Vulnerability
6690,illustrate,B-DiscoverVulnerability,O
6690,@FEWSNET,O,B-Person
6690,@USGS,O,I-Vulnerability
6692,found,B-DiscoverVulnerability,O
6702,confer,B-DiscoverVulnerability,O
6703,being,B-DiscoverVulnerability,O
6703,notified,I-DiscoverVulnerability,O
6704,Retweeted,O,B-Vulnerability
6726,has,B-PatchVulnerability,O
6726,patched,I-PatchVulnerability,O
6726,affecting,B-DiscoverVulnerability,O
6726,a,O,B-Vulnerability
6726,http://bit.ly/1RT2FInÃÂ ,O,I-Vulnerability
6727,Got,O,I-Vulnerability
6734,is,B-DiscoverVulnerability,O
6734,found,I-DiscoverVulnerability,O
6739,has,B-DiscoverVulnerability,O
6739,been,I-DiscoverVulnerability,I-Vulnerability
6739,found,I-DiscoverVulnerability,O
6747,is,B-DiscoverVulnerability,O
6747,identified,I-DiscoverVulnerability,O
6747,",",O,B-Vulnerability
6747,it,O,I-Vulnerability
6747,be,B-DiscoverVulnerability,O
6747,exploited,I-DiscoverVulnerability,O
6767,Find,B-DiscoverVulnerability,O
6776,says,B-DiscoverVulnerability,O
6778,reveals,B-DiscoverVulnerability,O
6798,examines,B-DiscoverVulnerability,O
6798,protection,O,B-Vulnerability
6802,examines,B-DiscoverVulnerability,O
6802,of,O,B-Person
6802,vulnerability,O,B-Vulnerability
6802,protection,O,B-Vulnerability
6802,http://aestheti.cc/l6273ÃÂ pic.twitter.com/tlwD67kNhH,O,B-Vulnerability
6816,bug,O,I-Organization
6835,has,B-DiscoverVulnerability,O
6835,uncovered,I-DiscoverVulnerability,O
6835,vulnerability,O,B-Organization
6835,'s,O,B-Vulnerability
6835,Web,O,I-Vulnerability
6835,...,O,B-System
6836,The,O,B-Software
6836,Power,O,I-System
6840,bug,O,I-Organization
6842,releases,B-PatchVulnerability,O
6842,to,O,B-Organization
6842,patch,B-PatchVulnerability,O
6842,Flash,O,B-Patch
6842,#,O,I-Patch
6842,.,O,B-Vulnerability
6843,CVE-2015-2444,O,I-Vulnerability
6843,Vulnerability,O,I-Vulnerability
6843,:,O,I-Vulnerability
6843,Analysis,O,B-CVE
6845,data,I-Databreach,O
6845,breach,I-Databreach,O
6854,hijacked,O,B-Device
6854,.,O,I-Device
6859,reveals,B-DiscoverVulnerability,O
6875,which,O,B-Vulnerability
6875,exposes,O,I-Vulnerability
6877,vulnerable,I-DiscoverVulnerability,O
6881,has,B-PatchVulnerability,O
6881,fixed,I-PatchVulnerability,B-Person
6881,the,O,I-Person
6881,Vulnerability,O,I-Person
6881,fixed,O,B-Vulnerability
6881,version,O,I-Vulnerability
6881,has,B-PatchVulnerability,O
6881,been,I-PatchVulnerability,B-Version
6881,published,I-PatchVulnerability,I-Version
6881,",",O,I-Version
6881,updated,I-PatchVulnerability,O
6894,h108n,O,B-CVE
6894,on,O,I-Vulnerability
6894,ZTE,O,I-Vulnerability
6895,h108n,O,B-CVE
6896,high-speed,O,B-CVE
6896,in,O,I-Vulnerability
6897,bbadminviewscontrol213,O,B-CVE
6897,BOKUBLOCK,O,I-Vulnerability
6897,(,O,I-Vulnerability
6898,analytics,O,B-CVE
6899,firmware,O,B-CVE
6899,with,O,B-Device
6899,fir,O,I-Device
6900,It,O,I-Device
6900,annoys,O,I-Device
6904,has,B-PatchVulnerability,O
6904,fixed,I-PatchVulnerability,O
6904,Vulnerability,O,I-Organization
6904,fixed,O,B-Vulnerability
6904,version,O,I-Vulnerability
6904,has,B-PatchVulnerability,O
6904,been,I-PatchVulnerability,B-Version
6904,published,I-PatchVulnerability,I-Version
6904,",",O,I-Version
6904,updated,I-PatchVulnerability,O
6913,does,B-DiscoverVulnerability,O
6919,reveals,B-DiscoverVulnerability,O
6922,report,B-DiscoverVulnerability,O
6930,job,O,I-Person
6942,has,B-PatchVulnerability,O
6942,fixed,I-PatchVulnerability,B-Person
6942,the,O,I-Person
6942,Vulnerability,O,I-Person
6942,fixed,O,B-Vulnerability
6942,version,O,I-Vulnerability
6942,published,B-PatchVulnerability,O
6942,automatically,B-PatchVulnerability,I-Version
6942,updated,I-PatchVulnerability,I-Version
6973,Marshmallow,O,B-Organization
6973,fix,B-PatchVulnerability,I-Organization
6974,@secondalbum,O,B-Vulnerability
6974,everything,O,I-Vulnerability
6974,about,O,I-Vulnerability
6978,being,B-DiscoverVulnerability,O
6978,exploited,I-DiscoverVulnerability,O
6983,discovered,B-DiscoverVulnerability,O
6983,exploited,B-DiscoverVulnerability,B-Organization
6983,a,O,I-Organization
6983,:,O,B-Vulnerability
6984,An,O,I-Vulnerability
6984,art,O,I-Vulnerability
6997,has,B-PatchVulnerability,B-Person
6997,fixed,I-PatchVulnerability,B-Person
6997,the,O,I-Person
6997,Vulnerability,O,I-Person
6997,fixed,O,B-Vulnerability
6997,version,O,I-Vulnerability
6997,published,B-PatchVulnerability,O
6997,automatically,B-PatchVulnerability,I-Version
6997,updated,I-PatchVulnerability,I-Version
7000,has,B-PatchVulnerability,B-Person
7000,fixed,I-PatchVulnerability,B-Person
7000,the,O,I-Person
7000,Vulnerability,O,I-Person
7000,fixed,O,B-Vulnerability
7000,version,O,I-Vulnerability
7000,published,B-PatchVulnerability,O
7000,automatically,B-PatchVulnerability,I-Version
7000,updated,I-PatchVulnerability,I-Version
7008,for,O,B-System
7008,Windows,O,I-System
7008,:,O,I-System
7008,http://synacktiv.ninja/ressources/cisco_jabber_starttls_downgrade.pdfÃÂ Ã¢ÂÂ¦,O,I-System
7008,pdf,O,B-System
7011,him,O,I-Vulnerability
7077,identify,B-DiscoverVulnerability,O
7077,key,O,B-Person
7077,http://www.scmagazine.com/researchers-identify-quantum-cryptography-key-vulnerability/article/461032/ÃÂ Ã¢ÂÂ¦,O,B-Vulnerability
7077,via,O,I-Vulnerability
7077,#security,O,I-Vulnerability
7087,data,B-Databreach,O
7087,leak,I-Databreach,O
7087,#breachpic.twitter.com/MH,O,B-Vulnerability
7091,reveals,B-DiscoverVulnerability,O
7091,to,O,B-Person
7096,discusses,B-DiscoverVulnerability,O
7097,tested,B-DiscoverVulnerability,O
7097,of,O,B-Person
7097,doll,O,I-Vulnerability
7098,@furnituregrrl,O,B-Device
7098,A,O,I-Device
7098,total,O,I-Device
7116,access,B-Databreach,O
7117,vulnerability,O,B-Data
7117,is,O,I-Data
7117,access,B-Databreach,O
7118,is,O,B-Data
7118,beautiful,O,I-Data
7150,posted,B-DiscoverVulnerability,O
7174,update,O,B-System
7174,vulnerability,O,I-System
7178,and,O,B-CVE
7198,n't,O,I-Vulnerability
7198,practically,O,I-Vulnerability
7205,Analysis,O,B-CVE
7208,downfall.Hope,O,B-Device
7210,has,B-PatchVulnerability,O
7210,fixed,I-PatchVulnerability,B-Person
7210,Vulnerability,O,I-Organization
7210,&,O,I-Organization
7210,version,O,B-Vulnerability
7210,has,B-PatchVulnerability,O
7210,been,I-PatchVulnerability,B-Version
7210,published,I-PatchVulnerability,I-Version
7210,",",O,I-Version
7210,automatically,B-PatchVulnerability,O
7210,updated,I-PatchVulnerability,O
7216,has,B-PatchVulnerability,O
7216,fixed,I-PatchVulnerability,O
7216,&,O,I-Organization
7216,version,O,B-Vulnerability
7216,has,B-PatchVulnerability,O
7216,been,I-PatchVulnerability,B-Version
7216,published,I-PatchVulnerability,I-Version
7216,",",O,I-Version
7216,automatically,B-PatchVulnerability,O
7216,updated,I-PatchVulnerability,O
7224,has,B-PatchVulnerability,O
7224,fixed,I-PatchVulnerability,O
7224,Vulnerability,O,B-Person
7224,&,O,I-Person
7224,version,O,B-Vulnerability
7224,has,B-PatchVulnerability,O
7224,been,I-PatchVulnerability,B-Version
7224,published,I-PatchVulnerability,I-Version
7224,",",O,I-Version
7224,automatically,B-PatchVulnerability,O
7224,updated,I-PatchVulnerability,O
7226,has,B-PatchVulnerability,O
7226,fixed,I-PatchVulnerability,O
7226,&,O,I-Organization
7226,version,O,B-Vulnerability
7226,has,B-PatchVulnerability,O
7226,been,I-PatchVulnerability,B-Version
7226,published,I-PatchVulnerability,I-Version
7226,",",O,I-Version
7226,automatically,B-PatchVulnerability,O
7226,updated,I-PatchVulnerability,O
7227,has,B-PatchVulnerability,O
7227,fixed,I-PatchVulnerability,B-Person
7227,Vulnerability,O,B-Person
7227,&,O,I-Organization
7227,version,O,B-Vulnerability
7227,has,B-PatchVulnerability,O
7227,been,I-PatchVulnerability,B-Version
7227,published,I-PatchVulnerability,I-Version
7227,",",O,I-Version
7227,automatically,B-PatchVulnerability,O
7227,updated,I-PatchVulnerability,O
7242,fixed,B-PatchVulnerability,B-Organization
7242,vulnerability,O,B-Organization
7242,reported,O,B-Vulnerability
7242,?,O,I-Vulnerability
7258,book,O,I-Person
7258,projects,O,I-Person
7262,fixed,B-PatchVulnerability,B-Organization
7262,vulnerability,O,B-Organization
7262,reported,O,B-Vulnerability
7262,?,O,I-Vulnerability
7278,book,O,I-Person
7278,projects,O,I-Person
7285,revealing,B-DiscoverVulnerability,O
7292,know,I-DiscoverVulnerability,O
7292,a,O,I-Organization
7292,finds,B-DiscoverVulnerability,O
7292,vulnerability,O,B-Person
7292,in,O,I-Person
7292,everyone,O,I-Vulnerability
7301,discovered,B-DiscoverVulnerability,O
7301,Sebas,O,I-Vulnerability
7307,layer,O,B-Person
7307,of,O,I-Person
7309,open,O,B-Device
7310,and,O,B-Device
7312,Study,B-DiscoverVulnerability,O
7312,demonstrates,B-DiscoverVulnerability,O
7319,identify,I-DiscoverVulnerability,O
7319,found,B-DiscoverVulnerability,O
7326,other,O,B-Software
7326,Symantec,O,I-Software
7326,security,O,I-Software
7326,...,O,B-Software
7326,http://bit.ly/29c0waoÃÂ ,O,B-Software
7327,It,O,I-Software
7327,is,O,I-Software
7336,other,O,B-Software
7336,Symantec,O,I-Software
7336,security,O,I-Software
7337,What,O,I-Software
7366,finds,B-DiscoverVulnerability,O
7366,Symantec,O,I-Organization
7366,Enterprise,O,I-Organization
7366,vulnerability,O,B-Vulnerability
7367,Chrome,O,I-Vulnerability
7367,Vulnerability,O,I-Vulnerability
7385,Lenovo,O,B-Vulnerability
7385,found,B-DiscoverVulnerability,O
7386,Lenovo,O,B-Vulnerability
7386,found,B-DiscoverVulnerability,O
7392,exposes,B-DiscoverVulnerability,O
7396,vulnerability,O,B-CVE
7396,send,O,I-Vulnerability
7396,email,O,I-Vulnerability
7396,the,O,B-Vulnerability
7396,send,O,I-Vulnerability
7396,em,O,I-Vulnerability
7397,vulnerability,O,B-CVE
7397,Symphony,O,B-Vulnerability
7397,CMS,O,I-Vulnerability
7397,...,O,I-Vulnerability
7397,Session,O,B-System
7397,fixation,O,I-System
7397,Symphony,O,B-Vulnerability
7397,Ã¢ÂÂ¦,O,I-Vulnerability
7398,,O,I-Vulnerability
7398,in,O,B-Vulnerability
7398,...,O,I-Vulnerability
7398,Ã¢ÂÂ¦,O,B-Vulnerability
7399,.@GoldensunWolf,O,I-Vulnerability
7407,very,I-DiscoverVulnerability,O
7407,quietly,I-DiscoverVulnerability,O
7407,disclosed,I-DiscoverVulnerability,O
7414,assess,B-DiscoverVulnerability,O
7425,has,B-PatchVulnerability,O
7425,released,I-PatchVulnerability,O
7425,security,O,B-Person
7425,#AirPort,O,B-Patch
7425,Base,O,I-Patch
7425,Station,O,I-Patch
7425,address,B-PatchVulnerability,B-Organization
7425,a,O,I-System
7426,RT,O,B-Vulnerability
7426,@BreneBrown,O,I-Vulnerability
7430,Lenovo,O,B-Vulnerability
7430,found,B-DiscoverVulnerability,O
7431,Lenovo,O,B-Vulnerability
7431,found,B-DiscoverVulnerability,O
7432,Lenovo,O,B-Vulnerability
7432,found,B-DiscoverVulnerability,O
7440,fixes,B-PatchVulnerability,O
7440,.,O,B-Vulnerability
7441,New,O,I-Vulnerability
7441,#LibreOffice,O,I-Vulnerability
7445,patching,B-PatchVulnerability,O
7445,testing,O,B-Vulnerability
7445,reports,O,I-Vulnerability
7447,reveal,B-DiscoverVulnerability,O
7452,'s,O,I-Organization
7457,.,O,I-Vulnerability
7468,finding,B-DiscoverVulnerability,O
7474,confer,B-DiscoverVulnerability,O
7476,are,B-DiscoverVulnerability,O
7476,vulnerable,I-DiscoverVulnerability,O
7499,found,B-DiscoverVulnerability,O
7499,StartCom,O,B-Vulnerability
7499,/,O,I-Vulnerability
7499,auto,O,B-Organization
7499,utility,O,B-Organization
7499,StartEncrypt,O,B-Device
7499,),O,I-System
7499,https://www.computest.nl/blog/startencrypt-considered-harmful-today/ÃÂ Ã¢ÂÂ¦,O,I-System
7499,#exploit,O,I-System
7499,#website,O,I-System
7524,explains,B-DiscoverVulnerability,O
7524,and,O,B-Vulnerability
7524,branded,O,I-Vulnerability
7525,(,O,B-CVE
7525,CR4,O,B-System
7525,",",O,I-System
7525,4.5,O,B-Version
7526,http://ift.tt/293WEW4ÃÂ ,O,B-CVE
7527,http://ift.tt/2979o1JÃÂ ,O,B-CVE
7528,mail,O,B-CVE
7528,Mail,O,B-Vulnerability
7528,before,O,I-Vulnerability
7528,on,O,B-Software
7528,Windows,O,I-System
7529,CVE-2016-0298,O,B-System
7529,guardium,O,B-CVE
7529,Security,O,I-Vulnerability
7529,Guardium,O,I-Vulnerability
7530,platform,O,B-CVE
7530,IBM,O,B-Vulnerability
7530,Marketing,O,I-Vulnerability
7530,Platform,O,I-Vulnerability
7530,",",O,B-System
7530,8.6.x,O,I-System
7530,",",O,I-System
7531,platform,O,B-CVE
7531,9,O,I-System
7532,platform,O,B-CVE
7532,IBM,O,B-Vulnerability
7532,Marketing,O,I-Vulnerability
7532,Platform,O,I-Vulnerability
7532,",",O,B-System
7532,8.6.x,O,I-System
7532,",",O,I-System
7539,my,O,B-Person
7540,Quoted,O,I-Vulnerability
7542,https://www.us-cert.gov/ncas/bulletins/SB16-158ÃÂ Ã¢ÂÂ¦,O,I-Time
7548,that,O,B-Vulnerability
7548,ETH,O,I-Vulnerability
7548,is,O,I-Vulnerability
7550,you,O,B-Vulnerability
7550,have,B-DiscoverVulnerability,I-Vulnerability
7550,reported,I-DiscoverVulnerability,I-Vulnerability
7551,7,O,I-Patch
7557,responds,B-DiscoverVulnerability,O
7574,patch,B-PatchVulnerability,O
7574,vulnerability,O,B-Organization
7574,that,O,I-Person
7574,can,B-DiscoverVulnerability,B-Vulnerability
