"","ID","word","nugget","argument","Attack"
"3501",5795,"by","O","I-Person","DiscoverVulnerability"
"3502",5796,"The","O","B-Vulnerability","DiscoverVulnerability"
"3503",5796,"popular","O","I-Vulnerability","DiscoverVulnerability"
"3504",5796,"macOS","O","I-Vulnerability","DiscoverVulnerability"
"3505",5796,"NSA","O","B-Person","DiscoverVulnerability"
"3506",5796,"hacker","O","I-Person","DiscoverVulnerability"
"3507",5796,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3508",5796,"discovered","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3509",5796,"a","O","I-Person","DiscoverVulnerability"
"3510",5796,"zero-day","O","I-Person","DiscoverVulnerability"
"3511",5796,"macOS","O","B-Vulnerability","DiscoverVulnerability"
"3512",5796,"on","O","I-Vulnerability","DiscoverVulnerability"
"3513",5796,"Mojave","O","I-Vulnerability","DiscoverVulnerability"
"3514",5796,"s","O","B-System","DiscoverVulnerability"
"3515",5811,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3516",5811,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3517",5811,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3518",5811,"1.3.0","O","B-Software","DiscoverVulnerability"
"3519",5811,".","O","I-System","DiscoverVulnerability"
"3520",5831,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3521",5831,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3522",5831,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3523",5831,"1.3.0","O","B-Software","DiscoverVulnerability"
"3524",5831,".","O","I-System","DiscoverVulnerability"
"3525",5840,"been","I-PatchVulnerability","O","PatchVulnerability"
"3526",5844,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3527",5844,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3528",5844,"to","O","B-Organization","DiscoverVulnerability"
"3529",5844,"2.5.3","O","I-Software","DiscoverVulnerability"
"3530",5844,".","O","I-System","DiscoverVulnerability"
"3531",5858,"SHOPPING","O","B-CVE","DiscoverVulnerability"
"3532",5858,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3533",5858,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"3534",5859,"been","I-PatchVulnerability","O","PatchVulnerability"
"3535",5864,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3536",5864,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3537",5864,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3538",5864,"in","O","I-Vulnerability","DiscoverVulnerability"
"3539",5864,"3.1.4","O","B-Software","DiscoverVulnerability"
"3540",5864,"and","O","I-System","DiscoverVulnerability"
"3541",5864,"problematic","O","I-Version","DiscoverVulnerability"
"3542",5866,"demonstrating","B-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"3543",5866,"the","O","B-Vulnerability","DiscoverVulnerability"
"3544",5866,"software","O","I-Vulnerability","DiscoverVulnerability"
"3545",5866,"used","O","I-Vulnerability","DiscoverVulnerability"
"3546",5866,"local","O","B-Software","DiscoverVulnerability"
"3547",5866,"kindergartens","O","I-Software","DiscoverVulnerability"
"3548",5868,"through","O","B-CVE","DiscoverVulnerability"
"3549",5869,"CVE-2019-11829","O","I-Vulnerability","DiscoverVulnerability"
"3550",5869,":","O","I-Vulnerability","DiscoverVulnerability"
"3551",5869,"OS","O","I-Vulnerability","DiscoverVulnerability"
"3552",5869,"injection","O","B-CVE","DiscoverVulnerability"
"3553",5869,"in","O","B-Vulnerability","DiscoverVulnerability"
"3554",5869,"drivers_syno_import_user.php","O","I-Vulnerability","DiscoverVulnerability"
"3555",5869,"in","O","I-Vulnerability","DiscoverVulnerability"
"3556",5869,"Synology","O","I-Vulnerability","DiscoverVulnerability"
"3557",5869,"Ã¢Â<U+0080>Â¦","O","B-Software","DiscoverVulnerability"
"3558",5869,"https://goo.gl/fb/fJmBj3Ã<U+0082>Â ","O","I-System","DiscoverVulnerability"
"3559",5870,"(","O","B-CVE","DiscoverVulnerability"
"3560",5870,")","O","B-Vulnerability","DiscoverVulnerability"
"3561",5870,"allows","O","B-Software","DiscoverVulnerability"
"3562",5870,"Ã¢Â<U+0080>Â¦","O","I-Software","DiscoverVulnerability"
"3563",5871,"are","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3564",5871,"exposed","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3565",5872,"""","O","B-Vulnerability","DiscoverVulnerability"
"3566",5874,"said","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3567",5874,"web-based","O","B-Vulnerability","DiscoverVulnerability"
"3568",5874,"management","O","I-Vulnerability","DiscoverVulnerability"
"3569",5874,"of","O","B-System","DiscoverVulnerability"
"3570",5874,"DCNM","O","I-System","DiscoverVulnerability"
"3571",5874,"could","O","I-System","DiscoverVulnerability"
"3572",5874,"attacker","O","B-System","DiscoverVulnerability"
"3573",5874,"valid","O","I-Capabilities","DiscoverVulnerability"
"3574",5874,"session","O","I-Capabilities","DiscoverVulnerability"
"3575",5874,"cookie","O","I-Capabilities","DiscoverVulnerability"
"3576",5875,"'","O","I-Software","DiscoverVulnerability"
"3577",5891,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3578",5891,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3579",5891,"Synology","O","I-Vulnerability","DiscoverVulnerability"
"3580",5891,"2.3.1","O","B-Software","DiscoverVulnerability"
"3581",5891,"(","O","I-System","DiscoverVulnerability"
"3582",5891,"Ã¢Â<U+0080>Â¦","O","B-Software","DiscoverVulnerability"
"3583",5891,"http://bit.ly/2XiIPjzÃ<U+0082>Â ","O","I-Software","DiscoverVulnerability"
"3584",5906,"security","O","B-Person","DiscoverVulnerability"
"3585",5911,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3586",5911,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3587",5911,"Tor","O","I-Vulnerability","DiscoverVulnerability"
"3588",5911,"8.5.3","O","B-System","DiscoverVulnerability"
"3589",5911,"(","O","I-System","DiscoverVulnerability"
"3590",5911,".","O","B-System","DiscoverVulnerability"
"3591",5912,"Compromised","O","I-Software","DiscoverVulnerability"
"3592",5912,"host","O","I-Software","DiscoverVulnerability"
"3593",5912,"exploited","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3594",5912,")","O","B-CVE","DiscoverVulnerability"
"3595",5933,"after","O","B-Person","DiscoverVulnerability"
"3596",5936,"Mimecast","O","B-Person","DiscoverVulnerability"
"3597",5936,"Threat","O","I-Person","DiscoverVulnerability"
"3598",5936,"discovered","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3599",5936,"a","O","I-Organization","DiscoverVulnerability"
"3600",5936,"new","O","I-Organization","DiscoverVulnerability"
"3601",5936,"vulnerability","O","I-Organization","DiscoverVulnerability"
"3602",5936,"the","O","B-Vulnerability","DiscoverVulnerability"
"3603",5936,"Microsoft","O","I-Vulnerability","DiscoverVulnerability"
"3604",5936,"Excel","O","I-Vulnerability","DiscoverVulnerability"
"3605",5936,"http://excel.excelr8.co.za/2019/06/30/news-excelpowerqueryexploit-excel-power-query-vulnerability-puts-120-million-users-vulnerable-to-remote-dde-attacks-recently-security-researchers-at-the-mimecast-threat-center-discovered-a-new-vulner/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-System","DiscoverVulnerability"
"3606",5937,"Tor","O","I-System","DiscoverVulnerability"
"3607",5937,"Browser","O","I-System","DiscoverVulnerability"
"3608",5937,"up","O","I-System","DiscoverVulnerability"
"3609",5937,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3610",5937,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3611",5937,"in","O","B-Vulnerability","DiscoverVulnerability"
"3612",5937,"Tor","O","I-Vulnerability","DiscoverVulnerability"
"3613",5937,"8.5","O","B-Software","DiscoverVulnerability"
"3614",5937,"Ã¢Â<U+0080>Â¦","O","I-System","DiscoverVulnerability"
"3615",5938,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3616",5938,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3617",5938,"found","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3618",5938,"in","O","I-Vulnerability","DiscoverVulnerability"
"3619",5938,"3","O","B-Software","DiscoverVulnerability"
"3620",5938,"Ã¢Â<U+0080>Â¦","O","I-Software","DiscoverVulnerability"
"3621",5939,"Ã¢Â<U+0080>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"3622",5939,"https://goo.gl/fb/p3Q6XeÃ<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"3623",5941,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"3624",5946,"after","O","B-Person","DiscoverVulnerability"
"3625",5947,"My","O","I-Software","DiscoverVulnerability"
"3626",5964,"Mimecast","O","B-Person","DiscoverVulnerability"
"3627",5964,"Threat","O","I-Person","DiscoverVulnerability"
"3628",5964,"discovered","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3629",5964,"a","O","I-Organization","DiscoverVulnerability"
"3630",5964,"new","O","I-Organization","DiscoverVulnerability"
"3631",5964,"vulnerability","O","I-Organization","DiscoverVulnerability"
"3632",5964,"the","O","B-Vulnerability","DiscoverVulnerability"
"3633",5964,"Microsoft","O","I-Vulnerability","DiscoverVulnerability"
"3634",5964,"Excel","O","I-Vulnerability","DiscoverVulnerability"
"3635",5965,"I","O","I-Software","DiscoverVulnerability"
"3636",5967,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3637",5967,"raising","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3638",5969,"patch","B-PatchVulnerability","O","PatchVulnerability"
"3639",5970,"Classic","O","I-Vulnerability","PatchVulnerability"
"3640",5970,"2.48","O","B-CVE","PatchVulnerability"
"3641",5970,":","O","I-Vulnerability","PatchVulnerability"
"3642",5970,"Meta","O","B-CVE","PatchVulnerability"
"3643",5970,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3644",5970,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3645",5970,"XnView","O","I-Vulnerability","DiscoverVulnerability"
"3646",5970,"Image","O","B-System","DiscoverVulnerability"
"3647",5970,"Processing","O","I-System","DiscoverVulnerability"
"3648",5970,".","O","B-Software","DiscoverVulnerability"
"3649",5971,"S/O","O","I-Software","DiscoverVulnerability"
"3650",5971,"to","O","I-Software","DiscoverVulnerability"
"3651",5976,"A","O","B-CVE","DiscoverVulnerability"
"3652",5979,"after","O","B-Person","DiscoverVulnerability"
"3653",5979,"|","O","B-Vulnerability","DiscoverVulnerability"
"3654",5980,"""","O","I-Software","DiscoverVulnerability"
"3655",5982,"after","O","B-Person","DiscoverVulnerability"
"3656",5982,"vulnerability","O","I-Person","DiscoverVulnerability"
"3657",5982,"https://www.zdnet.com/google-amp/article/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/?__twitter_impression=trueÃ<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"3658",5983,"ONE","O","I-System","DiscoverVulnerability"
"3659",5987,":","O","I-Vulnerability","DiscoverVulnerability"
"3660",5987,"Meta","O","B-CVE","DiscoverVulnerability"
"3661",5987,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3662",5987,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3663",5987,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3664",5987,"Image","O","B-System","DiscoverVulnerability"
"3665",5987,"Processing","O","I-System","DiscoverVulnerability"
"3666",5987,".","O","B-Software","DiscoverVulnerability"
"3667",5988,"DROUGHT","O","I-Software","DiscoverVulnerability"
"3668",5988,"VULNERABILITY","O","I-Software","DiscoverVulnerability"
"3669",5992,"reported","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3670",5992,"to","O","I-Vulnerability","DiscoverVulnerability"
"3671",5992,"telligent-security@verint.com","O","I-Vulnerability","DiscoverVulnerability"
"3672",5992,"on","O","B-Person","DiscoverVulnerability"
"3673",5994,"#CMS","O","B-CVE","DiscoverVulnerability"
"3674",5994,"arrested","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3675",5994,"after","O","I-Person","DiscoverVulnerability"
"3676",5994,"demoing","O","I-Person","DiscoverVulnerability"
"3677",5994,"vulnerability","O","I-Person","DiscoverVulnerability"
"3678",5994,":","O","B-Vulnerability","DiscoverVulnerability"
"3679",5994,"authorities","O","B-Software","DiscoverVulnerability"
"3680",5994,"have","B-DiscoverVulnerability","I-System","DiscoverVulnerability"
"3681",5994,"arrested","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3682",5994,"IT","O","I-Organization","DiscoverVulnerability"
"3683",5994,"demonstrating","B-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"3684",5994,"the","O","B-Vulnerability","DiscoverVulnerability"
"3685",5994,"software","O","I-Vulnerability","DiscoverVulnerability"
"3686",5994,"used","O","I-Vulnerability","DiscoverVulnerability"
"3687",5994,"local","O","B-Software","DiscoverVulnerability"
"3688",5994,"kindergartens","O","I-Software","DiscoverVulnerability"
"3689",6000,"Getting","B-PatchVulnerability","O","PatchVulnerability"
"3690",6000,"the","O","B-Patch","PatchVulnerability"
"3691",6000,"throws","O","I-Patch","PatchVulnerability"
"3692",6000,"of","O","I-Patch","PatchVulnerability"
"3693",6003,"after","O","B-Person","PatchVulnerability"
"3694",6003,"vulnerability","O","I-Person","PatchVulnerability"
"3695",6003,"https://zd.net/321pt1dÃ<U+0082>Â ","O","B-Vulnerability","PatchVulnerability"
"3696",6004,"showed","O","I-System","PatchVulnerability"
"3697",6006,"Okay","O","B-CVE","PatchVulnerability"
"3698",6009,"arrested","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3699",6009,"after","I-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"3700",6009,"disclosing","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3701",6009,"a","O","I-Person","DiscoverVulnerability"
"3702",6009,"software","O","B-Vulnerability","DiscoverVulnerability"
"3703",6009,":","O","I-Vulnerability","DiscoverVulnerability"
"3704",6009,"police","O","B-System","DiscoverVulnerability"
"3705",6009,"arrested","B-DiscoverVulnerability","I-System","DiscoverVulnerability"
"3706",6009,"IT","O","B-Person","DiscoverVulnerability"
"3707",6009,"expert","O","I-Person","DiscoverVulnerability"
"3708",6009,"Petrov","O","B-Person","DiscoverVulnerability"
"3709",6009,"after","O","I-Person","DiscoverVulnerability"
"3710",6009,"he","O","I-Person","DiscoverVulnerability"
"3711",6009,"publicly","B-DiscoverVulnerability","I-Person","DiscoverVulnerability"
"3712",6009,"demonstrated","I-DiscoverVulnerability","I-Person","DiscoverVulnerability"
"3713",6009,"security","O","B-Person","DiscoverVulnerability"
"3714",6009,"the","O","B-Vulnerability","DiscoverVulnerability"
"3715",6009,"kindergarten","O","I-Vulnerability","DiscoverVulnerability"
"3716",6009,"software","O","I-Vulnerability","DiscoverVulnerability"
"3717",6009,"by","O","B-Software","DiscoverVulnerability"
"3718",6009,"local","O","I-System","DiscoverVulnerability"
"3719",6009,"kindergartens","O","I-System","DiscoverVulnerability"
"3720",6016,"was","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3721",6016,"classified","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"3722",6017,":","O","I-Vulnerability","DiscoverVulnerability"
"3723",6017,"vulnerability","O","B-CVE","DiscoverVulnerability"
"3724",6017,"critical","O","B-Vulnerability","DiscoverVulnerability"
"3725",6017,"was","O","I-Vulnerability","DiscoverVulnerability"
"3726",6018,":","O","I-Vulnerability","DiscoverVulnerability"
"3727",6018,"vulnerability","O","B-CVE","DiscoverVulnerability"
"3728",6018,"as","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3729",6018,"critical","O","B-Vulnerability","DiscoverVulnerability"
"3730",6018,"has","O","I-Vulnerability","DiscoverVulnerability"
"3731",6019,"]","O","I-Vulnerability","DiscoverVulnerability"
"3732",6019,":","O","I-Vulnerability","DiscoverVulnerability"
"3733",6019,"vulnerability","O","B-CVE","DiscoverVulnerability"
"3734",6019,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3735",6019,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3736",6019,"in","O","B-Vulnerability","DiscoverVulnerability"
"3737",6019,"XnView","O","I-Vulnerability","DiscoverVulnerability"
"3738",6020,"Tor","O","B-Software","DiscoverVulnerability"
"3739",6020,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3740",6020,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3741",6020,"in","O","B-Vulnerability","DiscoverVulnerability"
"3742",6020,"Tor","O","I-Vulnerability","DiscoverVulnerability"
"3743",6020,"8.5","O","B-Software","DiscoverVulnerability"
"3744",6020,"Ã¢Â<U+0080>Â¦","O","I-System","DiscoverVulnerability"
"3745",6021,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3746",6021,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3747",6021,"found","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3748",6021,"in","O","I-Vulnerability","DiscoverVulnerability"
"3749",6021,"3","O","B-Software","DiscoverVulnerability"
"3750",6021,"Ã¢Â<U+0080>Â¦","O","I-Software","DiscoverVulnerability"
"3751",6023,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3752",6023,"classified","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3753",6023,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3754",6023,"been","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3755",6023,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3756",6023,"1.2.1","O","B-System","DiscoverVulnerability"
"3757",6023,"(","O","I-System","DiscoverVulnerability"
"3758",6023,"Content","O","I-System","DiscoverVulnerability"
"3759",6023,".","O","B-System","DiscoverVulnerability"
"3760",6024,"#HAPPYTAEYONGDAY","O","I-System","DiscoverVulnerability"
"3761",6024,"i","O","I-System","DiscoverVulnerability"
"3762",6025,"CSZ","O","B-CVE","DiscoverVulnerability"
"3763",6025,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3764",6026,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3765",6026,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"3766",6027,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3767",6027,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"3768",6030,"currently","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3769",6036,"warns","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3770",6036,"has","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3771",6036,"issued","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3772",6036,"a","I-DiscoverVulnerability","B-Organization","DiscoverVulnerability"
"3773",6036,"warning","I-DiscoverVulnerability","I-Organization","DiscoverVulnerability"
"3774",6036,"pumps","O","B-Device","DiscoverVulnerability"
"3775",6036,",","O","I-Device","DiscoverVulnerability"
"3776",6036,"citing","B-DiscoverVulnerability","I-Device","DiscoverVulnerability"
"3777",6036,"a","O","I-Device","DiscoverVulnerability"
"3778",6036,"security","O","I-Device","DiscoverVulnerability"
"3779",6036,"could","O","B-Vulnerability","DiscoverVulnerability"
"3780",6036,"allow","O","I-Vulnerability","DiscoverVulnerability"
"3781",6036,"the","O","I-Vulnerability","DiscoverVulnerability"
"3782",6036,"be","O","B-Capabilities","DiscoverVulnerability"
"3783",6036,"hacked","O","I-Capabilities","DiscoverVulnerability"
"3784",6036,"and","O","I-Capabilities","DiscoverVulnerability"
"3785",6036,"controlled","O","I-Capabilities","DiscoverVulnerability"
"3786",6036,"Ã¢Â<U+0080>Â¦","O","I-Capabilities","DiscoverVulnerability"
"3787",6036,"http://bit.ly/2Xeifs5Ã<U+0082>Â ","O","I-Capabilities","DiscoverVulnerability"
"3788",6037,"were","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3789",6049,"after","O","B-Person","DiscoverVulnerability"
"3790",6049,"via","O","I-Software","DiscoverVulnerability"
"3791",6050,"fire","O","B-Person","DiscoverVulnerability"
"3792",6050,"vulnerability","O","I-Organization","DiscoverVulnerability"
"3793",6050,"(","O","I-Vulnerability","DiscoverVulnerability"
"3794",6060,"Warns","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3795",6060,"pumps","O","I-Vulnerability","DiscoverVulnerability"
"3796",6060,"them","O","B-Device","DiscoverVulnerability"
"3797",6060,"susceptible","O","I-Device","DiscoverVulnerability"
"3798",6060,"to","O","I-Device","DiscoverVulnerability"
"3799",6064,"arrested","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3800",6064,"after","O","B-Person","DiscoverVulnerability"
"3801",6064,"vulnerability","O","I-Person","DiscoverVulnerability"
"3802",6064,"https://zd.net/321pt1dÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"3803",6064,"&","O","I-Software","DiscoverVulnerability"
"3804",6067,")","O","B-System","DiscoverVulnerability"
"3805",6067,"spoofing","O","B-CVE","DiscoverVulnerability"
"3806",6067,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3807",6067,"in","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3808",6067,"Microsoft","O","I-Vulnerability","DiscoverVulnerability"
"3809",6067,"Outlook","O","I-Vulnerability","DiscoverVulnerability"
"3810",6067,"https://goo.gl/fb/pM2JKnÃ<U+0082>Â ","O","B-Software","DiscoverVulnerability"
"3811",6068,"Insulin","O","I-Software","DiscoverVulnerability"
"3812",6068,"are","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3813",6068,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3814",6068,"warns","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3815",6072,"http://davesnews.co.uk/media/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"3816",6072,"have","O","I-System","DiscoverVulnerability"
"3817",6081,"after","O","B-Person","DiscoverVulnerability"
"3818",6082,"showed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3819",6085,"TUESDAY","O","I-System","DiscoverVulnerability"
"3820",6086,"https://goo.gl/fb/B1pXnqÃ<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"3821",6086,"#cybersecurity","O","I-Vulnerability","DiscoverVulnerability"
"3822",6096,"after","O","B-Person","DiscoverVulnerability"
"3823",6097,"matter","O","I-System","DiscoverVulnerability"
"3824",6100,"after","O","B-Person","DiscoverVulnerability"
"3825",6100,"demoing","O","I-Person","DiscoverVulnerability"
"3826",6100,"vulnerability","O","I-Person","DiscoverVulnerability"
"3827",6100,"ecurity","O","I-Software","DiscoverVulnerability"
"3828",6103,"the","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3829",6103,"discovery","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3830",6103,"security","O","I-Vulnerability","DiscoverVulnerability"
"3831",6112,"pretend","B-Phishing","O","Phishing"
"3832",6112,"to","I-Phishing","I-System","Phishing"
"3833",6112,"someone","O","B-Person","Phishing"
"3834",6112,"about","O","B-Person","Phishing"
"3835",6118,"after","O","B-Person","Phishing"
"3836",6124,"to","O","I-Software","Phishing"
"3837",6124,"of","O","I-Capabilities","Phishing"
"3838",6124,"over","O","I-Capabilities","Phishing"
"3839",6124,"235,000","O","I-Capabilities","Phishing"
"3840",6124,"Bulgarian","O","B-Data","Phishing"
"3841",6125,"In","O","B-Number","Phishing"
"3842",6125,"conclusion","O","B-Person","Phishing"
"3843",6125,",","O","I-Person","Phishing"
"3844",6129,"an","O","I-Device","Phishing"
"3845",6130,"Pre-2013","O","I-Vulnerability","Phishing"
"3846",6130,"Medtronic","O","I-Vulnerability","Phishing"
"3847",6130,"insulin","O","I-Vulnerability","Phishing"
"3848",6130,"could","B-DiscoverVulnerability","B-Device","DiscoverVulnerability"
"3849",6130,"be","I-DiscoverVulnerability","I-Device","DiscoverVulnerability"
"3850",6130,"vulnerable","I-DiscoverVulnerability","I-Device","DiscoverVulnerability"
"3851",6130,"to","O","I-Device","DiscoverVulnerability"
"3852",6130,"reports","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3853",6130,"is","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3854",6130,"warning","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3855",6130,"the","O","I-Device","DiscoverVulnerability"
"3856",6130,"devices","O","I-Device","DiscoverVulnerability"
"3857",6130,"may","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3858",6130,"contain","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3859",6130,"a","O","B-Device","DiscoverVulnerability"
"3860",6130,"serious","O","I-Device","DiscoverVulnerability"
"3861",6130,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"3862",6130,"a","O","I-Vulnerability","DiscoverVulnerability"
"3863",6130,"malicious","O","I-Vulnerability","DiscoverVulnerability"
"3864",6130,"Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"3865",6131,"alerted","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3866",6139,"vulnerability","O","I-Organization","DiscoverVulnerability"
"3867",6148,"hello","O","I-Software","DiscoverVulnerability"
"3868",6150,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3869",6150,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"3870",6151,")","O","B-System","DiscoverVulnerability"
"3871",6151,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3872",6151,"in","I-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"3873",6151,"Microsoft","O","I-Vulnerability","DiscoverVulnerability"
"3874",6151,"Outlook","O","I-Vulnerability","DiscoverVulnerability"
"3875",6151,"https://goo.gl/fb/czLbEBÃ<U+0082>Â ","O","B-Software","DiscoverVulnerability"
"3876",6152,"But","O","I-Software","DiscoverVulnerability"
"3877",6154,"after","O","B-Person","DiscoverVulnerability"
"3878",6154,"vulnerability","O","I-Person","DiscoverVulnerability"
"3879",6154,"https://www.digitalmunition.me/bulgarian-it-expert-arrested-after-demoing-vulnerability-in-kindergarten-software-2/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"3880",6155,"when","O","I-System","DiscoverVulnerability"
"3881",6161,"arrested","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3882",6161,"after","O","B-Person","DiscoverVulnerability"
"3883",6161,"(","O","B-Vulnerability","DiscoverVulnerability"
"3884",6161,"http://hrbt.us/166522Ã<U+0082>Â ","O","I-System","DiscoverVulnerability"
"3885",6162,"after","O","B-Person","DiscoverVulnerability"
"3886",6163,"Tomorrow","O","I-Software","DiscoverVulnerability"
"3887",6166,"after","O","B-Person","DiscoverVulnerability"
"3888",6166,"vulnerability","O","I-Person","DiscoverVulnerability"
"3889",6166,"https://ift.tt/2XgsgFhÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"3890",6167,",","O","I-System","DiscoverVulnerability"
"3891",6168,"warns","B-DiscoverVulnerability","O","DiscoverVulnerability"
"3892",6168,"update","B-PatchVulnerability","O","PatchVulnerability"
"3893",6168,"update","B-PatchVulnerability","O","PatchVulnerability"
"3894",6173,"after","O","B-Person","PatchVulnerability"
"3895",6173,"demoing","O","I-Person","PatchVulnerability"
