"","ID","word","nugget","argument","Attack"
"34446",14773,"info","O","I-Data","Databreach"
"34447",14773,"Apple","O","B-Organization","Databreach"
"34448",15184,"The","O","B-Organization","Databreach"
"34449",15184,"Turkish","O","I-Organization","Databreach"
"34450",15184,"Crime","O","I-Organization","Databreach"
"34451",15184,"Family","O","I-Organization","Databreach"
"34452",15184,"the","O","B-Organization","Databreach"
"34453",15184,"group","O","I-Organization","Databreach"
"34454",15184,"extort","B-Ransom","O","Ransom"
"34455",15184,"Apple","O","B-Organization","Ransom"
"34456",21,"emails","O","B-File","Ransom"
"34457",21,"requesting","O","B-Purpose","Ransom"
"34458",21,"personal","O","I-Purpose","Ransom"
"34459",21,"information","O","I-Purpose","Ransom"
"34460",21,"phishing","B-Phishing","O","Phishing"
"34461",21,"scam","I-Phishing","O","Phishing"
"34462",21,"hackers","O","B-Person","Phishing"
"34463",21,"want","O","B-Purpose","Phishing"
"34464",21,"to","O","I-Purpose","Phishing"
"34465",21,"access","O","I-Purpose","Phishing"
"34466",21,"your","O","I-Purpose","Phishing"
"34467",21,"bank","O","I-Purpose","Phishing"
"34468",21,"account","O","I-Purpose","Phishing"
"34469",2019,"phishing","B-Phishing","O","Phishing"
"34470",3018,"employees","O","B-Person","Phishing"
"34471",3018,"phony","O","B-File","Phishing"
"34472",3018,"emails","O","I-File","Phishing"
"34473",3018,"designed","B-Phishing","O","Phishing"
"34474",3018,"to","I-Phishing","O","Phishing"
"34475",3018,"bait","I-Phishing","O","Phishing"
"34476",3018,"the","O","B-Person","Phishing"
"34477",3018,"reader","O","I-Person","Phishing"
"34478",3018,"phishing","B-Phishing","O","Phishing"
"34479",3018,"capture","O","B-Purpose","Phishing"
"34480",3018,"their","O","I-Purpose","Phishing"
"34481",3018,"login","O","I-Purpose","Phishing"
"34482",3018,"credentials","O","I-Purpose","Phishing"
"34483",10934,"Locky","O","B-Malware","Phishing"
"34484",10934,"October","O","B-Time","Phishing"
"34485",10934,"the","B-Ransom","O","Ransom"
"34486",10934,"ransom","I-Ransom","O","Ransom"
"34487",10934,"payments","I-Ransom","O","Ransom"
"34488",10934,"the","O","B-Person","Ransom"
"34489",10934,"Locky","O","I-Person","Ransom"
"34490",10934,"crew","O","I-Person","Ransom"
"34491",13311,"the","O","B-File","Ransom"
"34492",13311,"spam","O","I-File","Ransom"
"34493",13311,"emails","O","I-File","Ransom"
"34494",13311,"distributing","O","B-Purpose","Ransom"
"34495",13311,"Locky","O","I-Purpose","Ransom"
"34496",13311,"came","B-Phishing","O","Phishing"
"34497",13311,"the","O","B-Capabilities","Phishing"
"34498",13311,"spam","O","I-Capabilities","Phishing"
"34499",13311,"sent","O","I-Capabilities","Phishing"
"34500",13311,"out","O","I-Capabilities","Phishing"
"34501",13311,"Necurs","O","B-Malware","Phishing"
"34502",4392,"The","O","B-Malware","Phishing"
"34503",4392,"app","O","I-Malware","Phishing"
"34504",4392,"collect","B-Databreach","O","Databreach"
"34505",4392,"user","O","B-Person","Databreach"
"34506",4392,"login","O","B-PII","Databreach"
"34507",4392,"details","O","I-PII","Databreach"
"34508",9068,"January","O","B-Time","Databreach"
"34509",9068,"a","O","B-Malware","Databreach"
"34510",9068,"similar","O","I-Malware","Databreach"
"34511",9068,"app","O","I-Malware","Databreach"
"34512",9068,"stole","B-Databreach","O","Databreach"
"34513",9068,"Instagram","O","B-PII","Databreach"
"34514",9068,"credentials","O","I-PII","Databreach"
"34515",9068,"Turkish","O","B-Person","Databreach"
"34516",9068,"users","O","I-Person","Databreach"
"34517",11414,"apps","O","B-Malware","Databreach"
"34518",11414,"stole","B-Databreach","O","Databreach"
"34519",11414,"Instagram","O","B-PII","Databreach"
"34520",11414,"credentials","O","I-PII","Databreach"
"34521",11414,"the","O","B-Time","Databreach"
"34522",11414,"past","O","I-Time","Databreach"
"34523",11414,"few","O","I-Time","Databreach"
"34524",11414,"years","O","I-Time","Databreach"
"34525",12645,"Six","O","B-Time","Databreach"
"34526",12645,"months","O","I-Time","Databreach"
"34527",12645,"later","O","I-Time","Databreach"
"34528",12645,"apps","O","B-Malware","Databreach"
"34529",13159,"stealing","B-Databreach","O","Databreach"
"34530",13159,"Instagram","O","B-PII","Databreach"
"34531",13159,"credentials","O","I-PII","Databreach"
"34532",864,"remotely","O","B-Vulnerability","Databreach"
"34533",864,"exploitable","O","I-Vulnerability","Databreach"
"34534",864,"vulnerabilities","O","I-Vulnerability","Databreach"
"34535",864,"exist","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34536",864,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34537",864,"popular","O","B-System","DiscoverVulnerability"
"34538",864,"web-based","O","I-System","DiscoverVulnerability"
"34539",864,"SCADA","O","I-System","DiscoverVulnerability"
"34540",864,"system","O","I-System","DiscoverVulnerability"
"34541",864,"Honeywell","O","B-Organization","DiscoverVulnerability"
"34542",864,"expose","O","B-Capabilities","DiscoverVulnerability"
"34543",864,"passwords","O","I-Capabilities","DiscoverVulnerability"
"34544",864,"give","O","B-Capabilities","DiscoverVulnerability"
"34545",864,"attackers","O","I-Capabilities","DiscoverVulnerability"
"34546",864,"a","O","I-Capabilities","DiscoverVulnerability"
"34547",864,"foothold","O","I-Capabilities","DiscoverVulnerability"
"34548",864,"into","O","I-Capabilities","DiscoverVulnerability"
"34549",864,"the","O","I-Capabilities","DiscoverVulnerability"
"34550",864,"vulnerable","O","I-Capabilities","DiscoverVulnerability"
"34551",864,"network","O","I-Capabilities","DiscoverVulnerability"
"34552",1863,"The","O","B-Vulnerability","DiscoverVulnerability"
"34553",1863,"flaws","O","I-Vulnerability","DiscoverVulnerability"
"34554",1863,"exist","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34555",1863,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34556",1863,"some","O","B-Version","DiscoverVulnerability"
"34557",1863,"versions","O","I-Version","DiscoverVulnerability"
"34558",1863,"Honeywell","O","B-System","DiscoverVulnerability"
"34559",1863,"âs","O","I-System","DiscoverVulnerability"
"34560",1863,"XL","O","I-System","DiscoverVulnerability"
"34561",1863,"Web","O","I-System","DiscoverVulnerability"
"34562",1863,"II","O","I-System","DiscoverVulnerability"
"34563",2862,"Industrial","O","B-Organization","DiscoverVulnerability"
"34564",2862,"Control","O","I-Organization","DiscoverVulnerability"
"34565",2862,"Systems","O","I-Organization","DiscoverVulnerability"
"34566",2862,"Cyber","O","I-Organization","DiscoverVulnerability"
"34567",2862,"Emergency","O","I-Organization","DiscoverVulnerability"
"34568",2862,"Response","O","I-Organization","DiscoverVulnerability"
"34569",2862,"Team","O","I-Organization","DiscoverVulnerability"
"34570",2862,"(","O","I-Organization","DiscoverVulnerability"
"34571",2862,"warned","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34572",2862,"about","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34573",2862,"vulnerabilities","O","B-Vulnerability","DiscoverVulnerability"
"34574",2862,"Thursday","O","B-Time","DiscoverVulnerability"
"34575",3857,"company","O","B-Organization","DiscoverVulnerability"
"34576",3857,"a","O","B-Patch","DiscoverVulnerability"
"34577",3857,"fix","O","I-Patch","DiscoverVulnerability"
"34578",3857,"version","O","B-Version","DiscoverVulnerability"
"34579",3857,"3.04.05.05","O","I-Version","DiscoverVulnerability"
"34580",3857,"address","B-PatchVulnerability","O","PatchVulnerability"
"34581",3857,"the","O","B-Vulnerability","PatchVulnerability"
"34582",3857,"issues","O","I-Vulnerability","PatchVulnerability"
"34583",3857,"Honeywell","O","B-Organization","PatchVulnerability"
"34584",3857,"receive","B-PatchVulnerability","O","PatchVulnerability"
"34585",3857,"the","O","B-Patch","PatchVulnerability"
"34586",3857,"update","O","I-Patch","PatchVulnerability"
"34587",5818,"attackers","O","B-Person","PatchVulnerability"
"34588",5818,"they","O","B-Person","PatchVulnerability"
"34589",5818,"disclose","B-Databreach","O","Databreach"
"34590",5818,"password","O","B-PII","Databreach"
"34591",5818,"accessing","O","B-Capabilities","Databreach"
"34592",5818,"a","O","I-Capabilities","Databreach"
"34593",5818,"particular","O","I-Capabilities","Databreach"
"34594",5818,"URL","O","I-Capabilities","Databreach"
"34595",8587,"Maxim","O","B-Person","Databreach"
"34596",8587,"Rupp","O","I-Person","Databreach"
"34597",8587,"dug","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34598",8587,"up","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34599",8587,"the","O","B-Vulnerability","DiscoverVulnerability"
"34600",8587,"bugs","O","I-Vulnerability","DiscoverVulnerability"
"34601",8587,"January","O","B-Time","DiscoverVulnerability"
"34602",9450,"Rupp","O","B-Person","DiscoverVulnerability"
"34603",9450,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34604",9450,"bugs","O","B-Vulnerability","DiscoverVulnerability"
"34605",9450,"Honeywell","O","B-Organization","DiscoverVulnerability"
"34606",9450,"equipment","O","B-Device","DiscoverVulnerability"
"34607",10267,"Two","O","B-Time","DiscoverVulnerability"
"34608",10267,"years","O","I-Time","DiscoverVulnerability"
"34609",10267,"ago","O","I-Time","DiscoverVulnerability"
"34610",10267,"he","O","B-Person","DiscoverVulnerability"
"34611",10267,"discovered","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34612",10267,"a","O","B-Vulnerability","DiscoverVulnerability"
"34613",10267,"pair","O","I-Vulnerability","DiscoverVulnerability"
"34614",10267,"of","O","I-Vulnerability","DiscoverVulnerability"
"34615",10267,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34616",10267,"Tuxedo","O","B-System","DiscoverVulnerability"
"34617",10267,"Touch","O","I-System","DiscoverVulnerability"
"34618",10267,"the","O","B-Organization","DiscoverVulnerability"
"34619",10267,"company","O","I-Organization","DiscoverVulnerability"
"34620",10267,"let","O","B-Capabilities","DiscoverVulnerability"
"34621",10267,"an","O","I-Capabilities","DiscoverVulnerability"
"34622",10267,"attacker","O","I-Capabilities","DiscoverVulnerability"
"34623",10267,"unlock","O","I-Capabilities","DiscoverVulnerability"
"34624",10267,"a","O","I-Capabilities","DiscoverVulnerability"
"34625",10267,"house","O","I-Capabilities","DiscoverVulnerability"
"34626",10267,"âs","O","I-Capabilities","DiscoverVulnerability"
"34627",10267,"modify","O","B-Capabilities","DiscoverVulnerability"
"34628",10267,"its","O","I-Capabilities","DiscoverVulnerability"
"34629",10267,"climate","O","I-Capabilities","DiscoverVulnerability"
"34630",10267,"controls","O","I-Capabilities","DiscoverVulnerability"
"34631",12887,"The","O","B-Organization","DiscoverVulnerability"
"34632",12887,"company","O","I-Organization","DiscoverVulnerability"
"34633",12887,"vulnerabilities","O","B-Vulnerability","DiscoverVulnerability"
"34634",12887,"were","B-PatchVulnerability","O","PatchVulnerability"
"34635",12887,"patched","I-PatchVulnerability","O","PatchVulnerability"
"34636",12887,"September","O","B-Time","PatchVulnerability"
"34637",12887,"2016","O","I-Time","PatchVulnerability"
"34638",12887,"they","O","B-Vulnerability","PatchVulnerability"
"34639",12887,"were","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34640",12887,"reported","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34641",12887,"August","O","B-Time","DiscoverVulnerability"
"34642",731,"MWR","O","B-Person","DiscoverVulnerability"
"34643",731,"Labs","O","I-Person","DiscoverVulnerability"
"34644",731,"researchers","O","I-Person","DiscoverVulnerability"
"34645",731,"recently","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34646",731,"disclosed","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34647",731,"two","O","B-Vulnerability","DiscoverVulnerability"
"34648",731,"high-security","O","I-Vulnerability","DiscoverVulnerability"
"34649",731,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34650",731,"LG","O","B-Device","DiscoverVulnerability"
"34651",731,"G3","O","I-Device","DiscoverVulnerability"
"34652",731,"G4","O","B-Device","DiscoverVulnerability"
"34653",731,"G5","O","B-Device","DiscoverVulnerability"
"34654",731,"mobile","O","I-Device","DiscoverVulnerability"
"34655",731,"devices","O","I-Device","DiscoverVulnerability"
"34656",4715,"devices","O","B-Device","DiscoverVulnerability"
"34657",4715,"are","B-PatchVulnerability","O","PatchVulnerability"
"34658",4715,"updated","I-PatchVulnerability","O","PatchVulnerability"
"34659",4715,"latest","O","B-Version","PatchVulnerability"
"34660",4715,"versions","O","I-Version","PatchVulnerability"
"34661",4715,"Version","O","B-Version","PatchVulnerability"
"34662",4715,"2.4.0","O","I-Version","PatchVulnerability"
"34663",4715,"mitigated","B-PatchVulnerability","O","PatchVulnerability"
"34664",4715,"the","O","B-Vulnerability","PatchVulnerability"
"34665",4715,"issues","O","I-Vulnerability","PatchVulnerability"
"34666",3869,"He","O","B-Person","PatchVulnerability"
"34667",3869,"said","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34668",3869,"that","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34669",3869,"the","O","B-System","DiscoverVulnerability"
"34670",3869,"Line","O","I-System","DiscoverVulnerability"
"34671",3869,"Printer","O","I-System","DiscoverVulnerability"
"34672",3869,"Daemon","O","I-System","DiscoverVulnerability"
"34673",3869,"(","O","I-System","DiscoverVulnerability"
"34674",3869,"the","O","B-System","DiscoverVulnerability"
"34675",3869,"Internet","O","I-System","DiscoverVulnerability"
"34676",3869,"Printing","O","I-System","DiscoverVulnerability"
"34677",3869,"Protocol","O","I-System","DiscoverVulnerability"
"34678",3869,"(","O","I-System","DiscoverVulnerability"
"34679",3869,"RAW","O","B-System","DiscoverVulnerability"
"34680",3869,"protocol","O","I-System","DiscoverVulnerability"
"34681",3869,"printers","O","B-Device","DiscoverVulnerability"
"34682",4854,"he","O","B-Person","DiscoverVulnerability"
"34683",4854,"claims","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34684",4854,"to","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34685",4854,"have","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34686",4854,"exploited","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34687",4854,"an","O","B-Vulnerability","DiscoverVulnerability"
"34688",4854,"undisclosed","O","I-Vulnerability","DiscoverVulnerability"
"34689",4854,"remote","O","I-Vulnerability","DiscoverVulnerability"
"34690",4854,"command","O","I-Vulnerability","DiscoverVulnerability"
"34691",4854,"execution","O","I-Vulnerability","DiscoverVulnerability"
"34692",4854,"(","O","I-Vulnerability","DiscoverVulnerability"
"34693",4854,"RCE","O","I-Vulnerability","DiscoverVulnerability"
"34694",4854,"Xerox","O","B-Device","DiscoverVulnerability"
"34695",4854,"printers","O","I-Device","DiscoverVulnerability"
"34696",5830,"The","O","B-Person","DiscoverVulnerability"
"34697",5830,"hacker","O","I-Person","DiscoverVulnerability"
"34698",5830,"printers","O","B-Device","DiscoverVulnerability"
"34699",5830,"were","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34700",5830,"affected","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34701",5830,"his","O","B-Vulnerability","DiscoverVulnerability"
"34702",5830,"effort","O","I-Vulnerability","DiscoverVulnerability"
"34703",5830,"claims","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34704",5830,"to","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34705",5830,"more","O","B-Vulnerability","DiscoverVulnerability"
"34706",5830,"RCE","O","I-Vulnerability","DiscoverVulnerability"
"34707",5830,"flaws","O","I-Vulnerability","DiscoverVulnerability"
"34708",5830,"allowed","O","B-Capabilities","DiscoverVulnerability"
"34709",5830,"him","O","I-Capabilities","DiscoverVulnerability"
"34710",5830,"to","O","I-Capabilities","DiscoverVulnerability"
"34711",5830,"print","O","I-Capabilities","DiscoverVulnerability"
"34712",5830,"to","O","I-Capabilities","DiscoverVulnerability"
"34713",5830,"over","O","I-Capabilities","DiscoverVulnerability"
"34714",5830,"300,000","O","I-Capabilities","DiscoverVulnerability"
"34715",5830,"printers","O","I-Capabilities","DiscoverVulnerability"
"34716",8598,"The","O","B-Vulnerability","DiscoverVulnerability"
"34717",8598,"issue","O","I-Vulnerability","DiscoverVulnerability"
"34718",8598,"printers","O","B-Device","DiscoverVulnerability"
"34719",8598,"been","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34720",8598,"exploited","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34721",8598,"print","O","B-Capabilities","DiscoverVulnerability"
"34722",8598,"rogue","O","I-Capabilities","DiscoverVulnerability"
"34723",8598,"and","O","I-Capabilities","DiscoverVulnerability"
"34724",8598,"sometimes","O","I-Capabilities","DiscoverVulnerability"
"34725",8598,"offensive","O","I-Capabilities","DiscoverVulnerability"
"34726",8598,"messages","O","I-Capabilities","DiscoverVulnerability"
"34727",9461,"last","O","B-Time","DiscoverVulnerability"
"34728",9461,"week","O","I-Time","DiscoverVulnerability"
"34729",9461,"researchers","O","B-Person","DiscoverVulnerability"
"34730",9461,"Ruhr-University","O","B-Organization","DiscoverVulnerability"
"34731",9461,"Bochum","O","I-Organization","DiscoverVulnerability"
"34732",9461,"published","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34733",9461,"a","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34734",9461,"paper","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34735",9461,"network","O","B-Device","DiscoverVulnerability"
"34736",9461,"printers","O","I-Device","DiscoverVulnerability"
"34737",9461,"printer","O","B-Device","DiscoverVulnerability"
"34738",9461,"models","O","I-Device","DiscoverVulnerability"
"34739",691,"Vanilla","O","B-System","DiscoverVulnerability"
"34740",691,"Forums","O","I-System","DiscoverVulnerability"
"34741",691,"open","O","I-System","DiscoverVulnerability"
"34742",691,"source","O","I-System","DiscoverVulnerability"
"34743",691,"software","O","I-System","DiscoverVulnerability"
"34744",691,"suffers","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34745",691,"vulnerabilities","O","B-Vulnerability","DiscoverVulnerability"
"34746",691,"let","O","B-Capabilities","DiscoverVulnerability"
"34747",691,"an","O","I-Capabilities","DiscoverVulnerability"
"34748",691,"attacker","O","I-Capabilities","DiscoverVulnerability"
"34749",691,"gain","O","I-Capabilities","DiscoverVulnerability"
"34750",691,"access","O","I-Capabilities","DiscoverVulnerability"
"34751",691,"to","O","I-Capabilities","DiscoverVulnerability"
"34752",691,"user","O","I-Capabilities","DiscoverVulnerability"
"34753",691,"accounts","O","I-Capabilities","DiscoverVulnerability"
"34754",691,"carry","O","B-Capabilities","DiscoverVulnerability"
"34755",691,"out","O","I-Capabilities","DiscoverVulnerability"
"34756",691,"web-cache","O","I-Capabilities","DiscoverVulnerability"
"34757",691,"poisoning","O","I-Capabilities","DiscoverVulnerability"
"34758",691,"attacks","O","I-Capabilities","DiscoverVulnerability"
"34759",691,"execute","O","B-Capabilities","DiscoverVulnerability"
"34760",691,"arbitrary","O","I-Capabilities","DiscoverVulnerability"
"34761",691,"code","O","I-Capabilities","DiscoverVulnerability"
"34762",1690,"open","O","B-System","DiscoverVulnerability"
"34763",1690,"source","O","I-System","DiscoverVulnerability"
"34764",1690,"forum","O","I-System","DiscoverVulnerability"
"34765",1690,"software","O","I-System","DiscoverVulnerability"
"34766",1690,"suffers","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34767",1690,"vulnerabilities","O","B-Vulnerability","DiscoverVulnerability"
"34768",1690,"let","O","B-Capabilities","DiscoverVulnerability"
"34769",1690,"an","O","I-Capabilities","DiscoverVulnerability"
"34770",1690,"attacker","O","I-Capabilities","DiscoverVulnerability"
"34771",1690,"gain","O","I-Capabilities","DiscoverVulnerability"
"34772",1690,"access","O","I-Capabilities","DiscoverVulnerability"
"34773",1690,"to","O","I-Capabilities","DiscoverVulnerability"
"34774",1690,"user","O","I-Capabilities","DiscoverVulnerability"
"34775",1690,"accounts","O","I-Capabilities","DiscoverVulnerability"
"34776",1690,"carry","O","B-Capabilities","DiscoverVulnerability"
"34777",1690,"out","O","I-Capabilities","DiscoverVulnerability"
"34778",1690,"web-cache","O","I-Capabilities","DiscoverVulnerability"
"34779",1690,"poisoning","O","I-Capabilities","DiscoverVulnerability"
"34780",1690,"attacks","O","I-Capabilities","DiscoverVulnerability"
"34781",1690,"execute","O","B-Capabilities","DiscoverVulnerability"
"34782",1690,"arbitrary","O","I-Capabilities","DiscoverVulnerability"
"34783",1690,"code","O","I-Capabilities","DiscoverVulnerability"
"34784",2689,"Legal","O","B-Organization","DiscoverVulnerability"
"34785",2689,"Hackers","O","I-Organization","DiscoverVulnerability"
"34786",2689,"Dawid","O","B-Person","DiscoverVulnerability"
"34787",2689,"Golunski","O","I-Person","DiscoverVulnerability"
"34788",2689,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34789",2689,"the","O","B-Vulnerability","DiscoverVulnerability"
"34790",2689,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34791",2689,"a","O","B-Capabilities","DiscoverVulnerability"
"34792",2689,"host","O","I-Capabilities","DiscoverVulnerability"
"34793",2689,"header","O","I-Capabilities","DiscoverVulnerability"
"34794",2689,"injection","O","I-Capabilities","DiscoverVulnerability"
"34795",2689,"an","O","B-Capabilities","DiscoverVulnerability"
"34796",2689,"unauthorized","O","I-Capabilities","DiscoverVulnerability"
"34797",2689,"remote","O","I-Capabilities","DiscoverVulnerability"
"34798",2689,"code","O","I-Capabilities","DiscoverVulnerability"
"34799",2689,"execution","O","I-Capabilities","DiscoverVulnerability"
"34800",2689,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"34801",2689,"software","O","B-Software","DiscoverVulnerability"
"34802",2689,"Vanilla","O","B-System","DiscoverVulnerability"
"34803",2689,"Forums","O","I-System","DiscoverVulnerability"
"34804",3686,"Golunski","O","B-Person","DiscoverVulnerability"
"34805",3686,"reported","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34806",3686,"issues","O","B-Vulnerability","DiscoverVulnerability"
"34807",3686,"Vanilla","O","B-System","DiscoverVulnerability"
"34808",3686,"Forums","O","I-System","DiscoverVulnerability"
"34809",3686,"January","O","B-Time","DiscoverVulnerability"
"34810",3686,"a","O","B-Person","DiscoverVulnerability"
"34811",3686,"support","O","I-Person","DiscoverVulnerability"
"34812",3686,"team","O","I-Person","DiscoverVulnerability"
"34813",3686,"acknowledged","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34814",3686,"his","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34815",3686,"reports","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34816",3686,"five","O","B-Time","DiscoverVulnerability"
"34817",3686,"months","O","I-Time","DiscoverVulnerability"
"34818",3686,"the","O","B-Organization","DiscoverVulnerability"
"34819",3686,"company","O","I-Organization","DiscoverVulnerability"
"34820",3686,"disclose","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34821",3686,"the","O","B-Vulnerability","DiscoverVulnerability"
"34822",3686,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34823",3686,"Thursday","O","B-Time","DiscoverVulnerability"
"34824",4676,"The","O","B-Person","DiscoverVulnerability"
"34825",4676,"researcher","O","I-Person","DiscoverVulnerability"
"34826",4676,"confirmed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34827",4676,"the","O","B-Vulnerability","DiscoverVulnerability"
"34828",4676,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34829",4676,"exist","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34830",4676,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34831",4676,"version","O","B-Version","DiscoverVulnerability"
"34832",4676,"(","O","I-Version","DiscoverVulnerability"
"34833",4676,"Vanilla","O","B-System","DiscoverVulnerability"
"34834",4676,"Forums","O","I-System","DiscoverVulnerability"
"34835",5655,"He","O","B-Person","DiscoverVulnerability"
"34836",5655,"presumes","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34837",5655,"the","O","B-Software","DiscoverVulnerability"
"34838",5655,"forum","O","I-Software","DiscoverVulnerability"
"34839",5655,"software","O","I-Software","DiscoverVulnerability"
"34840",5655,"vulnerable","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34841",6607,"the","O","B-Vulnerability","DiscoverVulnerability"
"34842",6607,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"34843",6607,"being","B-PatchVulnerability","O","PatchVulnerability"
"34844",6607,"fixed","I-PatchVulnerability","O","PatchVulnerability"
"34845",6607,"affect","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34846",6607,"company","O","B-Organization","DiscoverVulnerability"
"34847",6607,"free","O","B-Software","DiscoverVulnerability"
"34848",6607,"and","O","I-Software","DiscoverVulnerability"
"34849",6607,"open","O","I-Software","DiscoverVulnerability"
"34850",6607,"source","O","I-Software","DiscoverVulnerability"
"34851",6607,"product","O","I-Software","DiscoverVulnerability"
"34852",7535,"Golunski","O","B-Person","DiscoverVulnerability"
"34853",7535,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34854",7535,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"34855",7535,"CVE-2016-10033","O","B-CVE","DiscoverVulnerability"
"34856",7535,"a","O","B-Vulnerability","DiscoverVulnerability"
"34857",7535,"PHPMailer","O","I-Vulnerability","DiscoverVulnerability"
"34858",7535,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"34859",7535,"he","O","B-Person","DiscoverVulnerability"
"34860",7535,"disclosed","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34861",7535,"last","O","B-Time","DiscoverVulnerability"
"34862",7535,"December","O","I-Time","DiscoverVulnerability"
"34863",8440,"An","O","B-Person","DiscoverVulnerability"
"34864",8440,"attacker","O","I-Person","DiscoverVulnerability"
"34865",8440,"could","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34866",8440,"remotely","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34867",8440,"exploit","I-DiscoverVulnerability","O","DiscoverVulnerability"
"34868",8440,"the","O","B-Vulnerability","DiscoverVulnerability"
"34869",8440,"same","O","I-Vulnerability","DiscoverVulnerability"
"34870",8440,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"34871",8440,"Vanilla","O","B-System","DiscoverVulnerability"
"34872",8440,"Forums","O","I-System","DiscoverVulnerability"
"34873",8440,"sending","O","B-Capabilities","DiscoverVulnerability"
"34874",8440,"a","O","I-Capabilities","DiscoverVulnerability"
"34875",8440,"web","O","I-Capabilities","DiscoverVulnerability"
"34876",8440,"request","O","I-Capabilities","DiscoverVulnerability"
"34877",8440,"a","O","B-Capabilities","DiscoverVulnerability"
"34878",8440,"payload","O","I-Capabilities","DiscoverVulnerability"
"34879",8440,"is","O","I-Capabilities","DiscoverVulnerability"
"34880",8440,"passed","O","I-Capabilities","DiscoverVulnerability"
"34881",8440,"within","O","I-Capabilities","DiscoverVulnerability"
"34882",8440,"the","O","I-Capabilities","DiscoverVulnerability"
"34883",8440,"HOST","O","I-Capabilities","DiscoverVulnerability"
"34884",8440,"header","O","I-Capabilities","DiscoverVulnerability"
"34885",9310,"a","O","B-Patch","DiscoverVulnerability"
"34886",9310,"fix","O","I-Patch","DiscoverVulnerability"
"34887",9310,"is","B-PatchVulnerability","O","PatchVulnerability"
"34888",9310,"pushed","I-PatchVulnerability","O","PatchVulnerability"
"34889",10138,"Golunski","O","B-Person","PatchVulnerability"
"34890",10138,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"34891",10138,"the","O","B-Vulnerability","DiscoverVulnerability"
"34892",10138,"second","O","I-Vulnerability","DiscoverVulnerability"
"34893",10138,"issue","O","I-Vulnerability","DiscoverVulnerability"
"34894",10138,"the","O","B-Vulnerability","DiscoverVulnerability"
"34895",10138,"host","O","I-Vulnerability","DiscoverVulnerability"
"34896",10138,"header","O","I-Vulnerability","DiscoverVulnerability"
