ID,word,nugget,argument
14724,KWIC,O,B-Organization
14724,the,B-Databreach,O
14724,data,I-Databreach,O
14724,breach,I-Databreach,O
11,West,O,B-Person
11,Haven,O,I-Person
11,officials,O,I-Person
11,Thursday,O,B-Time
11,they,O,B-Organization
11,paid,B-Ransom,O
11,the,I-Ransom,O
11,money,I-Ransom,O
11,attackers,O,B-Person
11,the,O,B-PaymentMethod
11,digital,O,I-PaymentMethod
11,currency,O,I-PaymentMethod
11,Bitcoin,O,I-PaymentMethod
1010,A,O,B-Organization
1010,Connecticut,O,I-Organization
1010,city,O,I-Organization
1010,paid,B-Ransom,O
1010,USD,O,B-Money
1010,"2,000",O,I-Money
1010,its,O,B-System
1010,computer,O,I-System
1010,system,O,I-System
1010,ransomware,B-Ransom,O
1010,attack,I-Ransom,O
2009,West,O,B-Person
2009,Haven,O,I-Person
2009,officials,O,I-Person
2009,Thursday,O,B-Time
2009,they,O,B-Person
2009,paid,B-Ransom,O
2009,the,I-Ransom,O
2009,money,I-Ransom,O
2009,attackers,O,B-Person
2009,the,O,B-PaymentMethod
2009,digital,O,I-PaymentMethod
2009,currency,O,I-PaymentMethod
2009,bitcoin,O,I-PaymentMethod
2009,servers,O,B-System
3008,The,B-Ransom,O
3008,attack,I-Ransom,O
3008,servers,O,B-System
3008,early,O,B-Time
3008,Tuesday,O,I-Time
3008,morning,O,I-Time
3008,5:30,O,B-Time
3008,PM,O,I-Time
3008,Wednesday,O,I-Time
4002,officials,O,B-Person
4002,pay,B-Ransom,O
4002,the,I-Ransom,O
4002,ransom,I-Ransom,O
4986,data,O,B-Data
4986,was,B-Databreach,O
4986,compromised,I-Databreach,O
5,results,O,B-Data
5,an,O,B-Data
5,annual,O,I-Data
5,school,O,I-Data
5,survey,O,I-Data
5,Western,O,B-Organization
5,Albemarle,O,I-Organization
5,High,O,I-Organization
5,School,O,I-Organization
5,(,O,I-Organization
5,inadvertently,B-Databreach,O
5,exposed,I-Databreach,O
5,breach,B-Databreach,O
2003,the,B-Databreach,O
2003,survey,I-Databreach,O
2003,exposed,I-Databreach,O
2003,confidential,O,B-PII
2003,names,O,I-PII
2003,students,O,B-Person
2003,the,O,B-Data
2003,survey,O,I-Data
4980,names,O,B-PII
4980,submitting,O,B-Data
4980,data,O,I-Data
4980,the,O,B-Data
4980,survey,O,I-Data
4980,exposed,B-Databreach,O
4980,parents,O,B-Person
4980,students,O,B-Person
4980,teachers,O,B-Person
4378,pre-installed,O,B-Malware
4378,malwares,O,I-Malware
4378,Slocker,O,B-Malware
4378,mobile,O,B-Malware
4378,ransomware,O,I-Malware
4378,uses,O,B-Capabilities
4378,the,O,I-Capabilities
4378,Advanced,O,I-Capabilities
4378,Encryption,O,I-Capabilities
4378,Standard,O,I-Capabilities
4378,(,O,I-Capabilities
4378,AES,O,I-Capabilities
4378,),O,I-Capabilities
4378,encrypt,O,B-Capabilities
4378,all,O,I-Capabilities
4378,files,O,I-Capabilities
4378,the,O,B-Device
4378,device,O,I-Device
4378,demand,B-Ransom,O
4378,ransom,I-Ransom,O
7260,Pre-installed,O,B-Malware
7260,malwares,O,I-Malware
7260,steal,B-Databreach,O
7260,data,O,B-Data
7260,the,O,B-Device
7260,devices,O,I-Device
7260,taking,O,B-Purpose
7260,full,O,I-Purpose
7260,control,O,I-Purpose
7260,of,O,I-Purpose
7260,the,O,I-Purpose
7260,device,O,I-Purpose
874,cyber,O,B-Person
874,criminals,O,I-Person
874,placing,O,B-Capabilities
874,fake,O,I-Capabilities
874,e-wallet,O,I-Capabilities
874,apps,O,I-Capabilities
874,dupe,B-Phishing,O
874,users,O,B-Person
1873,incident,B-Phishing,O
1873,cyber,O,B-Person
1873,criminals,O,I-Person
1873,adding,O,B-Capabilities
1873,fake,O,I-Capabilities
1873,apps,O,I-Capabilities
1873,on,O,I-Capabilities
1873,app,O,I-Capabilities
1873,stores,O,I-Capabilities
4852,cyber,O,B-Person
4852,criminals,O,I-Person
4852,tricking,B-Phishing,O
4852,consumers,O,B-Person
4852,downloading,O,B-Capabilities
4852,fake,O,I-Capabilities
4852,apps,O,I-Capabilities
4852,look,B-Phishing,O
4852,almost,I-Phishing,O
4852,like,I-Phishing,O
4852,the,O,B-Software
4852,genuine,O,I-Software
4852,one,O,I-Software
4852,allowing,O,B-Purpose
4852,a,O,I-Purpose
4852,backdoor,O,I-Purpose
4852,entry,O,I-Purpose
4852,into,O,I-Purpose
4852,their,O,I-Purpose
4852,smartphone,O,I-Purpose
721,serious,O,B-Vulnerability
721,vulnerabilities,O,I-Vulnerability
721,routers,O,B-Device
721,a,O,B-Organization
721,major,O,I-Organization
721,Thai,O,I-Organization
721,ISP,O,I-Organization
721,were,B-DiscoverVulnerability,O
721,published,I-DiscoverVulnerability,O
721,on,I-DiscoverVulnerability,O
721,Monday,O,B-Time
721,private,B-DiscoverVulnerability,O
721,disclosures,I-DiscoverVulnerability,O
721,vendors,O,B-Organization
721,in,O,B-Time
721,July,O,I-Time
1720,Researcher,O,B-Person
1720,Pedro,O,I-Person
1720,Ribeiro,O,I-Person
1720,Agile,O,B-Organization
1720,Information,O,I-Organization
1720,Security,O,I-Organization
1720,found,B-DiscoverVulnerability,O
1720,accessible,O,B-Vulnerability
1720,admin,O,I-Vulnerability
1720,accounts,O,I-Vulnerability
1720,command,O,B-Vulnerability
1720,injection,O,I-Vulnerability
1720,vulnerabilities,O,I-Vulnerability
1720,ZyXel,O,B-Device
1720,Billion,O,B-Device
1720,routers,O,I-Device
1720,TrueOnline,O,B-Organization
2719,Ribeiro,O,B-Person
2719,said,B-DiscoverVulnerability,O
2719,he,O,B-Person
2719,disclosed,B-DiscoverVulnerability,O
2719,the,O,B-Vulnerability
2719,vulnerabilities,O,I-Vulnerability
2719,Beyond,O,B-Organization
2719,Security,O,I-Organization
2719,the,O,B-Organization
2719,affected,O,I-Organization
2719,vendors,O,I-Organization
2719,last,O,B-Time
2719,July,O,I-Time
3716,Ribeiro,O,B-Person
3716,published,B-DiscoverVulnerability,O
3716,a,O,B-Vulnerability
3716,proof,O,I-Vulnerability
3716,of,O,I-Vulnerability
3716,concept,O,I-Vulnerability
3716,exploit,O,I-Vulnerability
3716,yesterday,O,B-Time
4705,Ribeiro,O,B-Person
4705,told,B-DiscoverVulnerability,O
4705,TrueOnline,O,B-Organization
4705,introduced,B-DiscoverVulnerability,O
4705,the,O,B-Vulnerability
4705,vulnerabilities,O,I-Vulnerability
4705,the,O,B-Device
4705,routers,O,I-Device
4705,they,O,B-Vulnerability
4705,the,O,B-Organization
4705,respective,O,I-Organization
4705,manufacturers,O,I-Organization
5683,patches,O,B-Patch
5683,were,B-PatchVulnerability,O
5683,being,I-PatchVulnerability,O
5683,developed,I-PatchVulnerability,O
10161,The,O,B-Software
10161,tclinux,O,I-Software
10161,variant,O,I-Software
10161,the,O,B-Vulnerability
10161,vulnerabilities,O,I-Vulnerability
10161,found,B-DiscoverVulnerability,O
10161,Ribeiro,O,B-Person
10161,he,O,B-Person
10161,said,B-DiscoverVulnerability,O
10161,are,B-DiscoverVulnerability,O
10161,vulnerable,I-DiscoverVulnerability,O
10161,command,O,B-Capabilities
10161,injection,O,I-Capabilities
10161,attacks,O,I-Capabilities
12818,router,O,B-Device
12818,models,O,I-Device
12818,the,O,B-Software
12818,tclinux,O,I-Software
12818,variant,O,I-Software
12818,are,B-DiscoverVulnerability,O
12818,also,I-DiscoverVulnerability,O
12818,affected,I-DiscoverVulnerability,O
12818,the,O,B-Vulnerability
12818,command,O,I-Vulnerability
12818,injection,O,I-Vulnerability
12818,vulnerabilities,O,I-Vulnerability
13307,Metasploit,O,B-Device
13307,modules,O,I-Device
13307,are,B-DiscoverVulnerability,O
13307,available,I-DiscoverVulnerability,O
13307,three,O,B-Vulnerability
13307,of,O,I-Vulnerability
13307,the,O,I-Vulnerability
13307,vulnerabilities,O,I-Vulnerability
13733,vulnerabilities,O,B-Vulnerability
13733,be,B-DiscoverVulnerability,O
13733,exploited,I-DiscoverVulnerability,O
14944,The,O,B-Device
14944,ZyXel,O,I-Device
14944,P660HN-T,O,I-Device
14944,v1,O,I-Device
14944,router,O,I-Device
14944,is,B-DiscoverVulnerability,O
14944,vulnerable,I-DiscoverVulnerability,O
14944,command,O,B-Capabilities
14944,injection,O,I-Capabilities
14944,attack,O,I-Capabilities
14944,be,O,B-Capabilities
14944,exploited,O,I-Capabilities
14944,remotely,O,I-Capabilities
15135,Ribeiro,O,B-Person
15135,said,B-DiscoverVulnerability,O
15135,he,O,B-Person
15135,found,B-DiscoverVulnerability,O
15135,the,O,B-Vulnerability
15135,vulnerability,O,I-Vulnerability
15135,the,O,B-System
15135,remote,O,I-System
15135,system,O,I-System
15295,V2,O,B-Version
15295,router,O,B-Device
15295,contains,B-DiscoverVulnerability,O
15295,the,O,B-Vulnerability
15295,same,O,I-Vulnerability
15295,vulnerability,O,I-Vulnerability
15295,be,B-DiscoverVulnerability,O
15295,exploited,I-DiscoverVulnerability,O
15723,The,O,B-Device
15723,Billion,O,I-Device
15723,5200W-T,O,I-Device
15723,is,B-DiscoverVulnerability,O
15723,also,I-DiscoverVulnerability,O
15723,vulnerable,I-DiscoverVulnerability,O
15723,command,O,B-Capabilities
15723,injection,O,I-Capabilities
15723,attacks,O,I-Capabilities
15723,the,O,B-Vulnerability
15723,vulnerability,O,I-Vulnerability
15723,was,B-DiscoverVulnerability,O
15723,found,I-DiscoverVulnerability,O
15723,its,O,B-Website
15723,adv,O,I-Website
15723,_,O,I-Website
16005,iBall,O,B-Device
16005,baton,O,I-Device
16005,routers,O,I-Device
16005,are,B-DiscoverVulnerability,O
16005,also,I-DiscoverVulnerability,O
16005,vulnerable,I-DiscoverVulnerability,O
16005,command,O,B-Capabilities
16005,injection,O,I-Capabilities
16005,attack,O,I-Capabilities
16052,ASUS,O,B-Organization
16052,patched,B-PatchVulnerability,O
16052,a,O,B-Vulnerability
16052,bug,O,I-Vulnerability
16052,allowed,O,B-Capabilities
16052,attackers,O,I-Capabilities
16052,to,O,I-Capabilities
16052,pair,O,I-Capabilities
16052,two,O,I-Capabilities
16052,vulnerabilities,O,I-Capabilities
16052,gain,O,B-Capabilities
16052,direct,O,I-Capabilities
16052,router,O,I-Capabilities
16052,access,O,I-Capabilities
16052,execute,O,B-Capabilities
16052,commands,O,I-Capabilities
16052,as,O,I-Capabilities
16052,root,O,I-Capabilities
16068,Meltdown,O,B-Vulnerability
16068,Spectre,O,B-Vulnerability
16068,January,O,B-Time
16068,patching,B-PatchVulnerability,O
16068,Microsoft,O,B-Organization
404,13,O,B-Software
404,mobile,O,I-Software
404,applications,O,I-Software
404,were,B-Phishing,O
404,phishing,I-Phishing,O
404,stealing,O,B-Purpose
404,them,O,I-Purpose
404,to,O,I-Purpose
404,a,O,I-Purpose
404,remote,O,I-Purpose
404,server,O,I-Purpose
404,steal,B-Databreach,O
404,Instagram,O,B-PII
404,credentials,O,I-PII
3400,these,O,B-Software
3400,13,O,I-Software
3400,applications,O,I-Software
3400,were,B-Phishing,O
3400,phishing,I-Phishing,O
3400,stealing,O,B-Purpose
6335,lure,B-Phishing,O
6335,users,O,B-Person
6335,the,O,B-Software
6335,apps,O,I-Software
9908,harvesting,B-Databreach,O
9908,Instagram,O,B-PII
9908,credentials,O,I-PII
863,security,O,B-Person
863,researcher,O,I-Person
863,warned,B-DiscoverVulnerability,O
863,Pentagon,O,B-Organization
863,the,O,B-Vulnerability
863,flaws,O,I-Vulnerability
863,months,O,B-Time
863,ago,O,I-Time
1862,The,O,B-System
1862,vulnerable,O,I-System
1862,systems,O,I-System
1862,launch,O,B-Capabilities
1862,cyberattacks,O,I-Capabilities
1862,through,O,I-Capabilities
1862,the,O,I-Capabilities
1862,department,O,I-Capabilities
1862,'s,O,I-Capabilities
2861,Dan,O,B-Person
2861,Tentler,O,I-Person
2861,cybersecurity,O,B-Organization
2861,firm,O,I-Organization
2861,Phobos,O,I-Organization
2861,Group,O,I-Organization
2861,discovered,B-DiscoverVulnerability,O
2861,the,O,B-System
2861,vulnerable,O,I-System
2861,hosts,O,I-System
2861,warned,B-DiscoverVulnerability,O
2861,the,O,B-Vulnerability
2861,flaws,O,I-Vulnerability
2861,are,B-DiscoverVulnerability,O
2861,so,I-DiscoverVulnerability,O
2861,easy,I-DiscoverVulnerability,O
2861,to,I-DiscoverVulnerability,O
2861,find,I-DiscoverVulnerability,O
2861,he,O,B-Person
2861,find,B-DiscoverVulnerability,O
2861,them,O,B-Vulnerability
4841,Pentagon,O,B-Organization
4841,is,B-DiscoverVulnerability,O
4841,said,I-DiscoverVulnerability,O
4841,to,I-DiscoverVulnerability,O
4841,be,I-DiscoverVulnerability,O
4841,aware,I-DiscoverVulnerability,O
4841,the,O,B-System
4841,vulnerable,O,I-System
4841,servers,O,I-System
4841,it,O,B-System
4841,implement,B-PatchVulnerability,O
4841,any,I-PatchVulnerability,O
4841,fixes,I-PatchVulnerability,O
4841,more,O,B-Time
4841,than,O,I-Time
4841,eight,O,I-Time
4841,months,O,I-Time
4841,the,O,B-Organization
4841,department,O,I-Organization
4841,was,B-DiscoverVulnerability,O
4841,alerted,I-DiscoverVulnerability,O
6764,The,O,B-Data
6764,draft,O,I-Data
6764,order,O,I-Data
6764,was,B-Databreach,O
6764,leaked,I-Databreach,O
6764,last,O,B-Time
6764,week,O,I-Time
6764,Tuesday,O,B-Time
13789,hosts,O,B-System
13789,were,B-DiscoverVulnerability,O
13789,discovered,I-DiscoverVulnerability,O
13789,misconfiguration,O,B-Vulnerability
13789,problems,O,I-Vulnerability
13789,implicate,O,B-Capabilities
13789,the,O,I-Capabilities
13789,US,O,I-Capabilities
13789,as,O,I-Capabilities
13789,culprits,O,I-Capabilities
13789,in,O,I-Capabilities
13789,hacking,O,I-Capabilities
13789,attacks,O,I-Capabilities
14978,Tuesday,O,B-Time
14978,the,O,B-Vulnerability
14978,vulnerabilities,O,I-Vulnerability
14978,had,B-PatchVulnerability,O
14978,been,I-PatchVulnerability,O
14978,fixed,I-PatchVulnerability,O
14978,researchers,O,B-Person
14978,submit,B-DiscoverVulnerability,O
14978,bugs,O,B-Vulnerability
14978,vulnerabilities,O,B-Vulnerability
604,Attacker,O,B-Person
604,forges,B-Phishing,O
604,security,O,B-File
604,certificates,O,I-File
604,sends,B-Phishing,O
604,emails,O,B-File
604,government,O,B-Organization
604,offices,O,I-Organization
604,private,O,B-Person
604,citizens,O,I-Person
3599,the,O,B-Person
3599,attacker,O,I-Person
3599,sent,B-Phishing,O
3599,emails,O,B-File
3599,a,O,B-Organization
3599,legitimate,O,I-Organization
3599,organization,O,I-Organization
3599,attack,B-Phishing,O
3599,120,O,B-Organization
3599,organizations,O,I-Organization
3599,government,O,B-Organization
3599,offices,O,I-Organization
3599,public,O,B-Organization
3599,institutions,O,I-Organization
3599,private,O,B-Person
3599,citizens,O,I-Person
4590,He,O,B-Person
4590,forged,B-Phishing,O
4590,security,O,B-File
4590,certificates,O,I-File
4590,masquerading,B-Phishing,O
4590,as,I-Phishing,O
4590,a,O,B-Organization
4590,safe,O,I-Organization
4590,company,O,I-Organization
390,The,O,B-Malware
390,app,O,I-Malware
390,collected,B-Databreach,O
390,user,O,B-PII
390,details,O,I-PII
7261,Betaling,O,B-Malware
7261,trick,B-Phishing,O
7261,users,O,B-Person
7261,the,O,B-Software
7261,real,O,I-Software
7261,Chrome,O,I-Software
10684,Betaling,O,B-Malware
10684,a,O,B-Website
10684,phishing,O,I-Website
10684,page,O,I-Website
10684,loaded,B-Phishing,O
10684,a,O,B-Software
10684,Chrome,O,I-Software
10684,browser,O,I-Software
12637,Betaling,O,B-Malware
12637,collects,B-Databreach,O
12637,information,O,B-Data
2018,The,O,B-Organization
2018,school,O,I-Organization
2018,district,O,I-Organization
2018,a,O,B-Purpose
2018,virus,O,I-Purpose
2018,entered,O,I-Purpose
2018,their,O,I-Purpose
2018,network,O,I-Purpose
2018,phishing,O,B-File
2018,emails,O,I-File
2018,sent,B-Phishing,O
2018,to,I-Phishing,O
2018,employees,O,B-Person
34,a,O,B-Person
34,gang,O,I-Person
34,of,O,I-Person
34,hackers,O,I-Person
34,one,O,B-Person
34,lonesome,O,I-Person
34,individual,O,I-Person
34,remotely,O,B-Capabilities
34,wipe,O,I-Capabilities
34,millions,O,I-Capabilities
34,of,O,I-Capabilities
34,iPhones,O,I-Capabilities
34,and,O,I-Capabilities
34,iCloud,O,I-Capabilities
34,accounts,O,I-Capabilities
34,Apple,O,B-Organization
34,ransom,B-Ransom,O
34,money,I-Ransom,O
34,April,O,B-Time
34,7,O,I-Time
1033,Turkish,O,B-Organization
1033,Crime,O,I-Organization
1033,Family,O,I-Organization
1033,they,O,B-Organization
1033,demanding,B-Ransom,O
1033,$,O,B-Money
1033,in,O,B-PaymentMethod
1033,Bitcoin,O,I-PaymentMethod
1033,or,O,I-PaymentMethod
1033,Ethereum,O,I-PaymentMethod
1033,cryptocurrency,O,I-PaymentMethod
2032,they,O,B-Person
2032,$,O,B-Money
2032,in,O,B-PaymentMethod
2032,iTunes,O,I-PaymentMethod
2032,gift,O,I-PaymentMethod
2032,cards,O,I-PaymentMethod
2032,payment,B-Ransom,O
9575,the,O,B-Person
9575,hackers,O,I-Person
9575,their,B-Ransom,O
9575,extortion,I-Ransom,O
9575,efforts,I-Ransom,O
452,hacking,O,B-Organization
452,organization,O,I-Organization
452,Turkish,O,B-Organization
452,Crime,O,I-Organization
452,Family,O,I-Organization
452,it,O,B-Organization
452,threatening,O,B-Capabilities
452,to,O,I-Capabilities
452,wipe,O,I-Capabilities
452,all,O,I-Capabilities
452,of,O,I-Capabilities
452,the,O,I-Capabilities
452,iPhones,O,I-Capabilities
452,in,O,I-Capabilities
452,the,O,I-Capabilities
452,cache,O,I-Capabilities
452,ransom,B-Ransom,O
452,is,I-Ransom,O
452,paid,I-Ransom,O
1451,The,O,B-Organization
1451,group,O,I-Organization
1451,is,B-Ransom,O
1451,asking,I-Ransom,O
1451,for,I-Ransom,O
1451,$,O,B-Money
1451,in,O,B-PaymentMethod
1451,Bitcoin,O,I-PaymentMethod
1451,$,O,B-Money
1451,in,O,B-PaymentMethod
1451,iTunes,O,I-PaymentMethod
1451,gift,O,I-PaymentMethod
1451,cards,O,I-PaymentMethod
1451,the,O,B-Time
1451,April,O,I-Time
1451,7,O,I-Time
1451,deadline,O,I-Time
3448,Apple,O,B-Organization
3448,a,B-Databreach,O
3448,major,I-Databreach,O
3448,data,I-Databreach,O
3448,breach,I-Databreach,O
4441,breaches,B-Databreach,O
4441,Apple,O,B-Organization
4441,systems,O,B-System
4441,iCloud,O,B-System
4441,Apple,O,B-PII
4441,ID,O,I-PII
5422,list,O,B-Data
5422,email,O,B-PII
5422,addresses,O,I-PII
5422,passwords,O,B-PII
5422,have,B-Databreach,O
5422,been,I-Databreach,O
5422,obtained,I-Databreach,O
5422,previously,B-Databreach,O
5422,compromised,I-Databreach,O
5422,third-party,O,B-Organization
5422,services,O,I-Organization
13176,a,B-Ransom,O
13176,real,I-Ransom,O
13176,ransomware,I-Ransom,O
13176,attack,I-Ransom,O
14624,hackers,O,B-Person
14624,previously,B-Databreach,O
14624,stolen,I-Databreach,O
14624,Apple,O,B-PII
14624,credentials,O,I-PII
14624,various,B-Databreach,O
14624,former,I-Databreach,O
14624,data,I-Databreach,O
14624,breaches,I-Databreach,O
14624,Apple,O,B-Organization
15073,the,O,B-Person
15073,hackers,O,I-Person
15073,obtain,B-Databreach,O
15073,access,I-Databreach,O
15073,the,O,B-PII
15073,individual,O,I-PII
15073,user,O,I-PII
15073,accounts,O,I-PII
15073,via,O,B-Capabilities
15073,breaking,O,I-Capabilities
15073,the,O,I-Capabilities
15073,passwords,O,I-Capabilities
15073,of,O,I-Capabilities
15073,each,O,I-Capabilities
15073,of,O,I-Capabilities
15073,the,O,I-Capabilities
15073,user,O,I-Capabilities
15073,accounts,O,I-Capabilities
15073,have,O,B-Capabilities
15073,acquired,O,I-Capabilities
15073,access,O,I-Capabilities
15073,to,O,I-Capabilities
15073,the,O,I-Capabilities
15073,Apple,O,I-Capabilities
15073,iCloud,O,I-Capabilities
15073,servers,O,I-Capabilities
932,Android,O,B-Person
932,users,O,I-Person
932,new,O,B-Malware
932,banking,O,I-Malware
932,malware,O,I-Malware
932,screen,O,B-Capabilities
932,locking,O,I-Capabilities
932,capabilities,O,I-Capabilities
932,was,B-Phishing,O
932,disguised,I-Phishing,O
932,as,I-Phishing,O
932,a,O,B-Software
932,weather,O,I-Software
932,forecast,O,I-Software
932,app,O,I-Software
1931,the,O,B-Malware
1931,malware,O,I-Malware
1931,benign,B-Phishing,O
1931,weather,O,B-Software
1931,forecast,O,I-Software
1931,application,O,I-Software
1931,Good,O,I-Software
1931,Weather,O,I-Software
4909,the,O,B-Malware
4909,trojan,O,I-Malware
4909,lock,O,B-Capabilities
4909,and,O,I-Capabilities
4909,unlock,O,I-Capabilities
4909,infected,O,I-Capabilities
4909,devices,O,I-Capabilities
4909,remotely,O,I-Capabilities
4909,intercept,B-Databreach,O
4909,text,O,B-Data
4909,messages,O,I-Data
5881,the,O,B-Malware
5881,trojan,O,I-Malware
5881,the,O,B-Person
5881,users,O,I-Person
5881,Turkish,O,B-Software
5881,mobile,O,I-Software
5881,banking,O,I-Software
5881,apps,O,I-Software
5881,credentials,O,B-PII
5881,were,B-Databreach,O
5881,harvested,I-Databreach,O
5881,using,O,B-Purpose
5881,phony,O,I-Purpose
5881,login,O,I-Purpose
5881,forms,O,I-Purpose
6824,displays,B-Phishing,O
6824,a,O,B-File
6824,fake,O,I-File
6824,system,O,I-File
6824,screen,O,I-File
6824,requesting,O,B-Capabilities
6824,device,O,I-Capabilities
6824,administrator,O,I-Capabilities
6824,rights,O,I-Capabilities
6824,System,O,B-Software
6824,update,O,I-Software
10311,it,O,B-Malware
10311,can,B-Databreach,O
10311,intercept,I-Databreach,O
10311,text,O,B-Data
10311,messages,O,I-Data
10311,harvest,B-Databreach,O
10311,banking,O,B-PII
10311,credentials,O,I-PII
11066,The,O,B-Malware
11066,trojan,O,I-Malware
11066,displays,B-Phishing,O
11066,a,O,B-Website
11066,fake,O,I-Website
11066,login,O,I-Website
11066,screen,O,I-Website
11066,the,O,B-Person
11066,user,O,I-Person
11066,banking,O,B-Software
11066,apps,O,I-Software
11066,sends,O,B-Purpose
11066,entered,O,I-Purpose
11066,data,O,I-Purpose
11066,the,O,B-Person
11066,attacker,O,I-Person
11755,intercept,B-Databreach,O
11755,victims,O,B-Person
11755,text,O,B-Data
11755,messages,O,I-Data
11755,the,O,B-Malware
11755,malware,O,I-Malware
511,a,O,B-Vulnerability
511,zero-day,O,I-Vulnerability
511,Apache,O,B-System
511,Struts,O,I-System
511,disclosed,B-DiscoverVulnerability,O
511,immediately,B-PatchVulnerability,O
511,fixed,I-PatchVulnerability,O
511,last,O,B-Time
511,month,O,I-Time
511,Apache,O,B-Organization
1510,The,O,B-Vulnerability
1510,vulnerability,O,I-Vulnerability
1510,CVE-2017-5638,O,B-CVE
1510,allows,O,B-Capabilities
1510,an,O,I-Capabilities
1510,attacker,O,I-Capabilities
1510,to,O,I-Capabilities
1510,execute,O,I-Capabilities
1510,commands,O,I-Capabilities
1510,on,O,I-Capabilities
1510,the,O,I-Capabilities
1510,server,O,I-Capabilities
1510,via,O,I-Capabilities
1510,content,O,I-Capabilities
1510,uploaded,O,I-Capabilities
2509,Cisco,O,B-Person
2509,Talos,O,I-Person
2509,researchers,O,I-Person
2509,revealed,B-DiscoverVulnerability,O
2509,the,O,B-Vulnerability
2509,zero-day,O,I-Vulnerability
2509,proof-of-concept,O,B-Vulnerability
2509,exploits,O,I-Vulnerability
2509,were,B-DiscoverVulnerability,O
2509,published,I-DiscoverVulnerability,O
2509,online,I-DiscoverVulnerability,O
3506,F5,O,B-Person
3506,experts,O,I-Person
3506,say,B-DiscoverVulnerability,O
3506,Struts,O,B-System
3506,Linux,O,B-System
3506,servers,O,I-System
3506,installing,O,B-Capabilities
3506,the,O,I-Capabilities
3506,PowerBot,O,I-Capabilities
3506,malware,O,I-Capabilities
3506,",",O,I-Capabilities
3506,an,O,I-Capabilities
3506,IRC-controlled,O,I-Capabilities
3506,DDoS,O,I-Capabilities
8281,Cerber,O,B-Capabilities
8281,took,O,I-Capabilities
8281,over,O,I-Capabilities
8281,encrypted,O,B-Capabilities
8281,files,O,I-Capabilities
8281,displayed,O,B-Capabilities
8281,its,O,I-Capabilities
8281,standard,O,I-Capabilities
8281,ransom,O,I-Capabilities
8281,note,O,I-Capabilities
8281,victims,O,B-Person
8281,pay,B-Ransom,O
8281,the,I-Ransom,O
8281,ransom,I-Ransom,O
8281,demand,I-Ransom,O
208,Adobe,O,B-Organization
208,has,B-PatchVulnerability,O
208,released,I-PatchVulnerability,O
208,updates,O,B-Patch
208,fixing,B-PatchVulnerability,O
208,security,O,B-Vulnerability
208,vulnerabilities,O,I-Vulnerability
208,discovered,B-DiscoverVulnerability,O
208,the,O,B-System
208,Mac,O,I-System
208,Windows,O,B-System
208,Acrobat,O,B-Software
208,and,O,I-Software
208,Reader,O,I-Software
9733,having,B-PatchVulnerability,O
9733,to,I-PatchVulnerability,O
9733,patch,I-PatchVulnerability,O
9733,flaws,O,B-Vulnerability
9733,products,O,B-Software
9733,one,O,B-Organization
9733,company,O,I-Organization
10525,researchers,O,B-Person
10525,finding,B-DiscoverVulnerability,O
10525,vulnerabilities,O,B-Vulnerability
12521,Foxit,O,B-Organization
12521,last,O,B-Time
12521,week,O,I-Time
12521,appears,B-DiscoverVulnerability,O
12521,to,I-DiscoverVulnerability,O
12521,be,I-DiscoverVulnerability,O
12521,vulnerabilities,O,B-Vulnerability
12521,labelled,B-DiscoverVulnerability,O
12521,with,I-DiscoverVulnerability,O
12521,CVEs,I-DiscoverVulnerability,O
13044,flaws,O,B-Vulnerability
13044,being,B-DiscoverVulnerability,O
13044,found,I-DiscoverVulnerability,O
13044,Foxit,O,B-Organization
13044,programs,O,B-Software
13044,this,O,B-Time
13044,year,O,I-Time
13504,the,O,B-Vulnerability
13504,usual,O,I-Vulnerability
13504,flaws,O,I-Vulnerability
13504,be,B-PatchVulnerability,O
13504,patched,I-PatchVulnerability,O
13504,Adobe,O,B-Organization
13504,Flash,O,B-Software
13504,plug-in,O,I-Software
13504,Microsoft,O,B-Organization
13504,releases,B-PatchVulnerability,O
13504,9,O,B-Time
13504,October,O,I-Time
220,Adobe,O,B-Organization
220,has,B-PatchVulnerability,O
220,resolved,I-PatchVulnerability,O
220,six,O,B-Patch
220,critical,O,I-Patch
220,updates,O,I-Patch
220,the,O,B-Patch
220,company,O,I-Patch
220,'s,O,I-Patch
220,latest,O,I-Patch
220,round,O,I-Patch
220,of,O,I-Patch
220,security,O,I-Patch
1219,Tuesday,O,B-Time
1219,Adobe,O,B-Organization
1219,impacts,B-DiscoverVulnerability,O
1219,ColdFusion,O,B-Software
1219,version,O,B-Version
1219,11,O,I-Version
1219,web,O,B-Software
1219,application,O,I-Software
2218,six,O,B-Vulnerability
2218,of,O,I-Vulnerability
2218,the,O,I-Vulnerability
2218,security,O,I-Vulnerability
2218,flaws,O,I-Vulnerability
2218,are,B-DiscoverVulnerability,O
2218,deemed,I-DiscoverVulnerability,O
3217,The,O,B-Vulnerability
3217,first,O,I-Vulnerability
3217,set,O,I-Vulnerability
3217,of,O,I-Vulnerability
3217,vulnerabilities,O,I-Vulnerability
3217,CVE-2018-15965,O,B-CVE
3217,CVE-2018-15957,O,B-CVE
3217,CVE-2018-15958,O,B-CVE
3217,CVE-2018-15959,O,B-CVE
4210,CVE-2018-15961,O,B-CVE
4210,a,O,B-Vulnerability
4210,security,O,I-Vulnerability
4210,flaw,O,I-Vulnerability
